时间(S)	轴位移(mm)	力(kN)	力(kPa)	变形(mm)	 侧位移(mm)	围压(kPa)	孔压(kPa)	反压(kPa)	体变(kPa)	小体变(ml)
0.0	 99.6 	 11.63 	 165 	-6.651 	 0 	 300 	 280 	 256 	 1250 	-8.1 
 .5 	 99.5 	 11.65 	 .16 	-6.638 	 220 	 300 	 281 	 257 	 1252 	-8.5 
 1 	 99.7 	 11.54 	 .16 	-6.631 	 220 	 300 	 281 	 257 	 1248 	-8.3 
 1.5 	 99.6 	 11.6 	 .16 	-6.615 	 220 	 300 	 280 	 257 	 1251 	-8.1 
 2 	 99.7 	 11.57 	 .17 	-6.639 	 220 	 300 	 281 	 256 	 1251 	-8.1 
 2.5 	 99.4 	 11.57 	 .17 	-6.635 	 220 	 300 	 281 	 257 	 1251 	-8.1 
 3 	 99.6 	 11.6 	 .16 	-6.639 	 220 	 300 	 280 	 257 	 1250 	-8 
 3.5 	 99.5 	 11.54 	 .16 	-6.633 	 220 	 300 	 281 	 257 	 1251 	-8 
 4 	 99.5 	 11.56 	 .17 	-6.624 	 220 	 300 	 281 	 256 	 1249 	-8 
 4.5 	 99.7 	 11.46 	 .16 	-6.622 	 220 	 300 	 281 	 256 	 1250 	-8.3 
 5 	 99.5 	 11.59 	 .16 	-6.626 	 220 	 300 	 281 	 257 	 1251 	-8.3 
 5.5 	 99.4 	 11.6 	 .17 	-6.636 	 220 	 300 	 281 	 257 	 1250 	-8.1 
 6 	 99.8 	 11.57 	 .17 	-6.625 	 220 	 301 	 281 	 257 	 1251 	-8.3 
 6.5 	 99.5 	 11.59 	 .16 	-6.63 	 220 	 301 	 281 	 257 	 1252 	-8.3 
 7 	 99.7 	 11.69 	 .16 	-6.619 	 220 	 300 	 281 	 257 	 1250 	-8.4 
 7.5 	 99.6 	 11.6 	 .16 	-6.606 	 221 	 300 	 280 	 257 	 1251 	-8.1 
 8 	 99.7 	 11.56 	 .16 	-6.629 	 220 	 300 	 281 	 257 	 1251 	-8.4 
 8.5 	 99.5 	 11.34 	 .16 	-6.628 	 220 	 301 	 281 	 256 	 1251 	-8.3 
 9 	 99.6 	 11.33 	 .16 	-6.619 	 220 	 300 	 280 	 257 	 1252 	-7.9 
 9.5 	 99.6 	 11.33 	 .16 	-6.622 	 220 	 300 	 280 	 256 	 1251 	-8 
 10 	 99.7 	 11.18 	 .16 	-6.622 	 220 	 300 	 280 	 256 	 1251 	-8.3 
 10.5 	 99.6 	 11.29 	 .16 	-6.613 	 220 	 301 	 280 	 256 	 1250 	-8.4 
 11 	 99.5 	 11.15 	 .16 	-6.62 	 221 	 300 	 280 	 256 	 1251 	-8.4 
 11.5 	 99.7 	 11.22 	 .16 	-6.611 	 220 	 300 	 279 	 256 	 1249 	-8 
 12 	 99.4 	 11.24 	 .16 	-6.618 	 220 	 300 	 280 	 256 	 1251 	-8 
 12.5 	 99.6 	 11.22 	 .16 	-6.628 	 220 	 300 	 280 	 256 	 1250 	-8 
 13 	 99.5 	 11.18 	 .17 	-6.624 	 221 	 300 	 280 	 256 	 1252 	-8 
 13.5 	 99.4 	 11.2 	 .16 	-6.616 	 220 	 301 	 280 	 255 	 1249 	-8.1 
 14 	 99.5 	 11.24 	 .16 	-6.623 	 220 	 300 	 280 	 255 	 1249 	-8.4 
 14.5 	 99.4 	 11.25 	 .16 	-6.631 	 220 	 300 	 279 	 255 	 1250 	-8.3 
 15 	 99.8 	 11.28 	 .16 	-6.625 	 220 	 301 	 280 	 256 	 1251 	-8.4 
 15.5 	 99.6 	 11.28 	 .16 	-6.626 	 220 	 301 	 279 	 256 	 1250 	-8.1 
 16 	 99.4 	 11.26 	 .16 	-6.634 	 220 	 301 	 279 	 255 	 1254 	-8.5 
 16.5 	 99.6 	 11.16 	 .15 	-6.631 	 220 	 300 	 279 	 255 	 1249 	-8.3 
 17 	 99.4 	 11.24 	 .16 	-6.649 	 220 	 300 	 279 	 256 	 1250 	-8.3 
 17.5 	 99.4 	 11.21 	 .16 	-6.647 	 220 	 300 	 280 	 255 	 1251 	-8.3 
 18 	 99.4 	 11.28 	 .16 	-6.627 	 220 	 301 	 279 	 255 	 1252 	-8 
 18.5 	 99.6 	 11.23 	 .16 	-6.631 	 220 	 301 	 279 	 255 	 1248 	-8.1 
 19 	 99.4 	 11.32 	 .16 	-6.626 	 220 	 300 	 279 	 256 	 1252 	-8.1 
 19.5 	 99.6 	 11.34 	 .16 	-6.627 	 220 	 300 	 280 	 255 	 1251 	-7.9 
 20 	 99.5 	 11.35 	 .16 	-6.62 	 220 	 300 	 279 	 256 	 1250 	-8 
 20.5 	 99.3 	 11.29 	 .16 	-6.634 	 220 	 300 	 280 	 255 	 1249 	-8.4 
 21 	 99.4 	 11.4 	 .16 	-6.638 	 221 	 300 	 280 	 256 	 1250 	-8.4 
 21.5 	 99.5 	 11.41 	 .16 	-6.633 	 220 	 301 	 280 	 256 	 1250 	-8.3 
 22 	 99.6 	 11.26 	 .16 	-6.615 	 220 	 300 	 280 	 255 	 1250 	-8.1 
 22.5 	 99.3 	 11.33 	 .16 	-6.632 	 220 	 300 	 280 	 256 	 1249 	-8.3 
 23 	 99.5 	 11.38 	 .16 	-6.622 	 220 	 300 	 280 	 256 	 1251 	-8.3 
 23.5 	 99.6 	 11.34 	 .16 	-6.624 	 220 	 300 	 280 	 256 	 1251 	-8 
 24 	 99.5 	 11.42 	 .16 	-6.627 	 220 	 300 	 280 	 256 	 1250 	-8 
 24.5 	 99.6 	 11.4 	 .16 	-6.618 	 220 	 300 	 280 	 256 	 1251 	-7.9 
 25 	 99.4 	 11.43 	 .16 	-6.63 	 220 	 300 	 280 	 256 	 1248 	-8 
 25.5 	 99.5 	 11.4 	 .16 	-6.633 	 220 	 300 	 280 	 256 	 1250 	-8.5 
 26 	 99.7 	 11.39 	 .16 	-6.64 	 220 	 300 	 271 	 255 	 1252 	-8.3 
 26.5 	 99.5 	 11.12 	 .16 	-6.629 	 220 	 299 	 257 	 251 	 1261 	-8.3 
 27 	 99.6 	 10.93 	 .16 	-6.63 	 220 	 297 	 253 	 247 	 1283 	-7.6 
 27.5 	 99.5 	 10.9 	 .15 	-6.64 	 221 	 298 	 252 	 245 	 1310 	-8.3 
 28 	 99.4 	 10.81 	 .15 	-6.641 	 221 	 298 	 251 	 243 	 1338 	-7.8 
 28.5 	 99.5 	 10.87 	 .15 	-6.65 	 222 	 298 	 250 	 240 	 1357 	-8.1 
 29 	 99.6 	 10.84 	 .15 	-6.651 	 222 	 298 	 249 	 238 	 1374 	-8 
 29.5 	 99.4 	 10.68 	 .15 	-6.653 	 222 	 298 	 248 	 236 	 1393 	-8.1 
 30 	 99.5 	 10.53 	 .15 	-6.65 	 222 	 299 	 248 	 235 	 1411 	-8.3 
 30.5 	 99.7 	 10.57 	 .15 	-6.646 	 223 	 299 	 247 	 233 	 1427 	-8.3 
 31 	 99.5 	 10.52 	 .15 	-6.652 	 223 	 299 	 246 	 231 	 1444 	-7.9 
 31.5 	 99.6 	 10.45 	 .16 	-6.655 	 223 	 300 	 245 	 230 	 1455 	-8 
 32 	 99.6 	 10.49 	 .14 	-6.643 	 223 	 300 	 245 	 229 	 1466 	-8.3 
 32.5 	 99.6 	 10.52 	 .15 	-6.641 	 223 	 300 	 244 	 227 	 1476 	-8.1 
 33 	 99.6 	 10.42 	 .15 	-6.65 	 224 	 300 	 244 	 226 	 1488 	-8 
 33.5 	 99.4 	 10.34 	 .15 	-6.645 	 224 	 300 	 243 	 225 	 1499 	-8.3 
 34 	 99.7 	 10.38 	 .15 	-6.641 	 224 	 301 	 242 	 224 	 1506 	-8.1 
 34.5 	 99.5 	 10.39 	 .15 	-6.65 	 224 	 300 	 241 	 224 	 1516 	-8.1 
 35 	 99.6 	 10.27 	 .15 	-6.648 	 224 	 300 	 241 	 222 	 1524 	-8.4 
 35.5 	 99.7 	 10.23 	 .14 	-6.645 	 224 	 301 	 239 	 221 	 1531 	-8 
 36 	 99.5 	 10.3 	 .14 	-6.648 	 224 	 300 	 239 	 220 	 1540 	-8.4 
 36.5 	 99.7 	 10.2 	 .15 	-6.648 	 224 	 300 	 237 	 220 	 1547 	-8.3 
 37 	 99.5 	 10.17 	 .15 	-6.636 	 225 	 300 	 237 	 218 	 1550 	-7.9 
 37.5 	 99.7 	 10.01 	 .14 	-6.636 	 224 	 300 	 236 	 218 	 1561 	-8 
 38 	 99.7 	 10.03 	 .15 	-6.633 	 225 	 301 	 234 	 216 	 1571 	-8.3 
 38.5 	 99.6 	 10.05 	 .14 	-6.634 	 225 	 300 	 234 	 216 	 1577 	-8.3 
 39 	 99.7 	 10.09 	 .14 	-6.635 	 225 	 301 	 233 	 215 	 1583 	-8.3 
 39.5 	 99.6 	 10.05 	 .14 	-6.631 	 225 	 300 	 233 	 214 	 1588 	-8.1 
 40 	 99.8 	 10.13 	 .14 	-6.637 	 225 	 299 	 232 	 214 	 1593 	-8 
 40.5 	 99.6 	 10.06 	 .14 	-6.627 	 225 	 300 	 231 	 213 	 1602 	-8.1 
 41 	 99.6 	 10.08 	 .14 	-6.644 	 225 	 301 	 231 	 213 	 1606 	-7.9 
 41.5 	 99.7 	 10.18 	 .14 	-6.647 	 225 	 301 	 231 	 212 	 1610 	-8.1 
 42 	 99.7 	 10.07 	 .14 	-6.635 	 225 	 301 	 231 	 211 	 1616 	-7.9 
 42.5 	 99.6 	 9.88 	 .14 	-6.636 	 225 	 300 	 230 	 210 	 1618 	-8 
 43 	 99.6 	 9.64 	 .13 	-6.624 	 225 	 300 	 229 	 210 	 1622 	-8.1 
 43.5 	 99.7 	 9.55 	 .13 	-6.637 	 225 	 300 	 229 	 209 	 1626 	-8.3 
 44 	 99.5 	 9.52 	 .13 	-6.629 	 226 	 300 	 230 	 209 	 1630 	-8.3 
 44.5 	 99.6 	 9.46 	 .13 	-6.638 	 226 	 300 	 229 	 209 	 1631 	-8.3 
 45 	 99.5 	 9.49 	 .14 	-6.64 	 225 	 300 	 230 	 209 	 1633 	-8.1 
 45.5 	 99.7 	 9.53 	 .13 	-6.613 	 225 	 300 	 229 	 209 	 1635 	-8 
 46 	 99.6 	 9.48 	 .13 	-6.62 	 225 	 300 	 229 	 209 	 1637 	-8.3 
 46.5 	 99.4 	 9.52 	 .13 	-6.628 	 226 	 301 	 229 	 209 	 1641 	-8.3 
 47 	 99.5 	 9.33 	 .13 	-6.62 	 225 	 300 	 228 	 208 	 1640 	-8.3 
 47.5 	 99.5 	 9.48 	 .13 	-6.631 	 225 	 301 	 229 	 209 	 1644 	-8.4 
 48 	 99.4 	 9.42 	 .13 	-6.624 	 226 	 300 	 229 	 208 	 1645 	-8.3 
 48.5 	 99.5 	 9.48 	 .14 	-6.627 	 225 	 300 	 229 	 208 	 1647 	-8.4 
 49 	 99.5 	 9.4 	 .13 	-6.63 	 226 	 300 	 228 	 208 	 1647 	-8 
 49.5 	 99.4 	 9.42 	 .14 	-6.636 	 225 	 300 	 228 	 208 	 1647 	-8.1 
 50 	 99.7 	 9.53 	 .13 	-6.627 	 226 	 300 	 228 	 208 	 1650 	-8.3 
 50.5 	 99.5 	 9.64 	 .14 	-6.644 	 226 	 301 	 228 	 208 	 1652 	-8 
 51 	 99.3 	 9.47 	 .14 	-6.63 	 225 	 300 	 229 	 207 	 1651 	-8.1 
 51.5 	 99.6 	 9.64 	 .14 	-6.603 	 226 	 301 	 228 	 208 	 1654 	-8.3 
 52 	 99.4 	 9.54 	 .14 	-6.615 	 226 	 301 	 228 	 208 	 1656 	-8.1 
 52.5 	 99.5 	 9.69 	 .14 	-6.624 	 226 	 301 	 228 	 208 	 1655 	-8.3 
 53 	 99.6 	 9.88 	 .14 	-6.644 	 226 	 301 	 228 	 208 	 1659 	-8 
 53.5 	 99.4 	 9.83 	 .14 	-6.67 	 225 	 300 	 228 	 208 	 1656 	-7.8 
 54 	 99.6 	 9.78 	 .14 	-6.679 	 226 	 300 	 228 	 208 	 1659 	-8.4 
 54.5 	 99.3 	 9.98 	 .14 	-6.691 	 226 	 300 	 228 	 208 	 1659 	-8.1 
 55 	 99.6 	 9.88 	 .14 	-6.684 	 226 	 300 	 229 	 208 	 1660 	-8.3 
 55.5 	 99.6 	 10.06 	 .14 	-6.678 	 226 	 300 	 228 	 208 	 1663 	-8 
