,时间,振次,轴位移,力,变形,围压,孔压,反压
8351,1686.9,168.65,116.7,17.87,6.611000000000001,300,241,222
8352,1687.1,168.67,116.7,17.53,6.593,300,241,222
8353,1687.31,168.69,116.6,16.48,6.542999999999999,299,241,222
8354,1687.51,168.71,116.6,16.05,6.5360000000000005,299,241,222
8355,1687.71,168.73,116.6,15.64,6.502999999999999,299,241,222
8356,1687.91,168.75,116.6,15.42,6.489,299,242,222
8357,1688.11,168.77,116.6,15.02,6.471,299,242,222
8358,1688.32,168.79,116.6,14.82,6.461,299,242,222
8359,1688.52,168.81,116.6,14.66,6.457000000000001,299,242,222
8360,1688.72,168.83,116.6,14.63,6.447,299,242,222
8361,1688.92,168.85,116.6,14.56,6.452000000000001,299,242,222
8362,1689.12,168.87,116.5,14.68,6.445,299,242,223
8363,1689.33,168.89,116.6,14.7,6.449,300,242,223
8364,1689.53,168.91,116.6,14.59,6.4479999999999995,299,242,222
8365,1689.73,168.93,116.6,15.1,6.444,299,242,222
8366,1689.93,168.95,116.5,15.8,6.449,300,242,223
8367,1690.13,168.97,116.6,16.78,6.475,299,242,223
8368,1690.34,168.99,116.6,17.4,6.5,300,242,222
8369,1690.54,169.01,116.6,18.2,6.526,300,242,223
8370,1690.74,169.03,116.6,19.78,6.582000000000001,300,242,223
8371,1690.94,169.05,116.6,20.61,6.606,300,242,222
8372,1691.14,169.07,116.7,21.29,6.64,300,242,222
8373,1691.35,169.09,116.7,22.1,6.671,300,241,223
8374,1691.55,169.11,116.7,23.69,6.712999999999999,300,241,222
8375,1691.75,169.13,116.7,24.22,6.736000000000001,300,241,222
8376,1691.95,169.15,116.8,25.05,6.755,300,241,222
8377,1692.15,169.17,116.9,26.25,6.796,300,241,222
8378,1692.36,169.19,116.8,26.63,6.808,300,240,222
8379,1692.56,169.21,116.8,27.09,6.817,301,241,222
8380,1692.76,169.23,116.8,27.45,6.84,301,240,222
8381,1692.96,169.25,116.8,27.84,6.859,300,241,222
8382,1693.16,169.27,116.8,28.08,6.862,300,241,221
8383,1693.37,169.29,116.9,28.17,6.8660000000000005,300,241,221
8384,1693.57,169.31,116.9,28.24,6.875,301,241,221
8385,1693.77,169.33,116.9,28.19,6.885,300,241,221
8386,1693.97,169.35,116.8,28.17,6.877000000000001,301,240,221
8387,1694.17,169.37,117.0,27.93,6.8839999999999995,300,240,221
8388,1694.38,169.39,116.8,27.94,6.8839999999999995,301,240,221
8389,1694.58,169.41,116.8,27.9,6.874,300,241,221
8390,1694.78,169.43,117.0,27.71,6.886,300,241,221
8391,1694.98,169.45,116.8,26.25,6.882000000000001,301,241,221
8392,1695.18,169.47,116.8,25.72,6.864,300,240,221
8393,1695.39,169.49,116.8,25.03,6.854,300,240,221
8394,1695.59,169.51,116.9,23.63,6.8260000000000005,300,240,221
8395,1695.79,169.53,116.8,22.81,6.803,300,240,222
8396,1695.99,169.56,116.8,22.02,6.781000000000001,300,241,221
8397,1696.19,169.58,116.8,21.2,6.776,300,241,221
8398,1696.4,169.6,116.7,19.8,6.724,300,241,221
8399,1696.6,169.62,116.7,19.22,6.697,300,241,221
8400,1696.8,169.64,116.7,18.6,6.684,300,241,221
8401,1697.0,169.66,116.7,17.4,6.631,300,241,222
8402,1697.2,169.68,116.8,16.88,6.611000000000001,300,241,222
8403,1697.41,169.7,116.7,16.44,6.587000000000001,300,241,222
8404,1697.61,169.72,116.7,15.75,6.562,299,241,222
