时间,振次,轴位移,力,变形,围压,孔压,反压
307.85,30.79,145.6,10.82,5.39,298,247,226
308.05,30.81,145.6,10.69,5.358,297,247,227
308.25,30.83,145.5,10.43,5.327000000000001,297,247,228
308.45,30.85,145.6,10.6,5.3,298,248,228
308.66,30.87,145.5,10.58,5.3,299,248,228
308.86,30.89,145.6,10.65,5.289,298,248,229
309.06,30.91,145.5,11.0,5.2989999999999995,299,248,228
309.26,30.93,145.6,12.02,5.314,300,249,229
309.46,30.95,145.6,12.53,5.335,298,249,229
309.67,30.97,145.6,13.25,5.371,299,248,229
309.87,30.99,145.7,15.06,5.5089999999999995,300,248,229
310.07,31.01,145.7,16.01,5.593999999999999,300,248,229
310.27,31.03,145.7,17.21,5.682,300,248,228
310.47,31.05,145.9,19.98,5.871,301,245,226
310.68,31.07,145.9,21.58,5.968999999999999,301,245,226
310.88,31.09,146.1,23.03,6.064,302,244,224
311.08,31.11,146.2,25.91,6.207999999999999,302,242,223
311.28,31.13,146.2,27.31,6.273,302,242,223
311.48,31.15,146.2,28.31,6.324,302,241,222
311.69,31.17,146.3,29.27,6.381,302,241,221
311.89,31.19,146.3,30.83,6.487,302,239,220
312.09,31.21,146.4,31.33,6.5360000000000005,302,239,220
312.29,31.23,146.4,31.96,6.562,302,238,219
312.49,31.25,146.5,32.59,6.655,301,237,218
312.7,31.27,146.6,32.84,6.687,302,236,218
312.9,31.29,146.6,32.92,6.721,302,236,218
313.1,31.31,146.6,33.03,6.74,301,236,217
313.3,31.33,146.6,32.8,6.781000000000001,301,235,217
313.5,31.35,146.6,32.53,6.792999999999999,301,235,217
313.71,31.37,146.6,32.33,6.797000000000001,301,235,217
313.91,31.39,146.7,31.84,6.803,300,235,217
314.11,31.41,146.6,31.64,6.8020000000000005,300,235,216
314.31,31.43,146.6,31.2,6.81,301,235,217
314.51,31.45,146.7,28.92,6.79,300,235,216
314.72,31.47,146.7,28.14,6.779,300,235,217
314.92,31.49,146.6,26.92,6.756,300,235,217
315.12,31.51,146.6,25.68,6.725,300,236,216
315.32,31.53,146.6,23.16,6.654,299,236,217
315.52,31.55,146.5,21.92,6.632000000000001,300,237,217
315.73,31.57,146.5,20.71,6.603,299,237,218
315.93,31.59,146.5,18.54,6.502000000000001,298,238,219
316.13,31.61,146.4,17.53,6.443,298,238,219
316.33,31.63,146.4,16.56,6.401,298,239,220
316.53,31.65,146.4,15.65,6.351,297,240,220
316.74,31.67,146.3,14.05,6.228,297,241,221
316.94,31.69,146.2,13.38,6.16,297,242,222
317.14,31.71,146.2,12.85,6.09,297,242,223
317.34,31.73,146.1,11.84,5.966,297,244,225
317.54,31.75,146.1,11.31,5.899,297,245,225
317.75,31.78,146.0,11.05,5.835,297,246,226
317.95,31.8,146.0,10.82,5.794,298,246,227
318.15,31.82,145.9,10.54,5.72,297,247,228
318.35,31.84,145.9,10.4,5.707999999999999,297,248,228
318.55,31.86,145.9,10.58,5.687,298,248,228
318.76,31.88,145.9,10.68,5.686,298,248,229
318.96,31.9,145.9,10.63,5.695,298,248,229
319.16,31.92,145.9,11.0,5.699,298,248,229
319.36,31.94,145.9,12.62,5.718999999999999,299,249,229
319.56,31.96,145.9,13.25,5.775,299,249,229
319.77,31.98,146.0,14.13,5.8229999999999995,299,249,229
319.97,32.0,146.0,15.04,5.902,299,249,229
320.17,32.02,146.2,17.11,6.077999999999999,300,248,228
320.37,32.04,146.2,18.54,6.167000000000001,300,247,227
320.57,32.06,146.3,20.08,6.268,300,246,227
320.78,32.08,146.4,23.11,6.461,301,244,225
320.98,32.1,146.4,24.56,6.537000000000001,302,244,224
321.18,32.12,146.5,25.87,6.61,302,242,223
321.38,32.14,146.6,28.29,6.729,302,241,222
321.58,32.16,146.7,29.34,6.785,302,240,221
321.79,32.18,146.7,29.92,6.824,302,240,221
321.99,32.2,146.8,30.84,6.87,302,239,220
322.19,32.22,146.8,31.95,6.968,302,238,219
322.39,32.24,146.8,32.28,7.006,302,238,219
322.59,32.26,146.9,32.63,7.045,301,237,218
322.8,32.28,147.0,32.86,7.1129999999999995,302,236,217
323.0,32.3,146.9,32.99,7.1339999999999995,302,236,217
323.2,32.32,147.0,32.83,7.151,301,236,217
323.4,32.34,147.0,32.77,7.1610000000000005,301,235,217
323.6,32.36,147.0,32.39,7.178999999999999,301,235,216
323.81,32.38,147.1,32.1,7.194,300,235,217
324.01,32.4,147.1,31.88,7.193,300,235,216
324.21,32.42,147.0,31.27,7.1979999999999995,300,236,217
324.41,32.44,147.0,29.97,7.186,300,235,216
324.61,32.46,147.0,29.03,7.178999999999999,299,236,217
324.82,32.48,147.0,28.08,7.159,300,236,216
325.02,32.5,147.0,25.69,7.112,299,236,216
325.22,32.52,146.9,24.31,7.0920000000000005,299,236,217
325.42,32.54,147.0,23.14,7.059,299,236,217
325.62,32.56,147.0,20.65,6.984,299,237,218
325.83,32.58,146.9,19.57,6.943,298,237,218
326.03,32.6,146.9,18.45,6.888,298,238,219
326.23,32.62,146.8,16.56,6.78,297,239,219
326.43,32.64,146.8,15.65,6.746,298,239,220
326.63,32.66,146.7,14.74,6.678999999999999,297,240,221
326.84,32.68,146.6,14.08,6.603,297,241,221
327.04,32.7,146.6,12.79,6.485,297,243,223
327.24,32.72,146.5,12.13,6.417999999999999,297,244,224
327.44,32.74,146.5,11.69,6.348,297,244,225
327.64,32.76,146.4,11.09,6.225,297,246,226
327.85,32.79,146.4,10.84,6.176,297,246,227
328.05,32.81,146.3,10.65,6.13,298,247,227
328.25,32.83,146.4,10.53,6.108,298,247,228
328.45,32.85,146.3,10.47,6.082000000000001,298,248,228
328.65,32.87,146.3,10.59,6.09,299,249,229
328.86,32.89,146.3,10.61,6.075,299,248,229
329.06,32.91,146.4,11.0,6.081,298,249,229
329.26,32.93,146.3,11.93,6.097,299,249,229
329.46,32.95,146.3,12.56,6.122999999999999,299,249,229
329.66,32.97,146.3,13.26,6.1610000000000005,299,249,229
329.87,32.99,146.4,15.08,6.287000000000001,299,249,229
330.07,33.01,146.5,15.97,6.372000000000001,300,248,229
330.27,33.03,146.5,17.2,6.462000000000001,300,248,228
330.47,33.05,146.6,19.96,6.666,300,246,227
330.67,33.07,146.7,21.58,6.763999999999999,301,245,225
330.88,33.09,146.8,23.11,6.84,302,244,224
331.08,33.11,146.9,25.83,6.99,302,243,223
331.28,33.13,146.9,27.14,7.056,302,242,223
331.48,33.15,147.0,28.28,7.1160000000000005,302,241,222
331.68,33.17,147.1,29.12,7.17,302,241,221
331.89,33.19,147.1,30.82,7.263,302,239,220
332.09,33.21,147.2,31.42,7.315,302,239,220
332.29,33.23,147.2,32.01,7.348,302,238,219
332.49,33.25,147.3,32.64,7.432,302,237,218
332.69,33.27,147.3,32.79,7.47,302,237,218
332.9,33.29,147.3,32.99,7.499,301,236,217
333.1,33.31,147.3,32.93,7.526,301,236,217
333.3,33.33,147.4,32.83,7.553999999999999,301,236,217
333.5,33.35,147.4,32.55,7.572,301,236,217
333.7,33.37,147.3,32.41,7.579,301,236,216
333.91,33.39,147.4,31.75,7.579,300,236,216
334.11,33.41,147.4,31.69,7.584,300,235,216
334.31,33.43,147.4,31.21,7.577999999999999,300,236,217
334.51,33.45,147.4,28.95,7.571000000000001,299,236,216
334.71,33.47,147.4,28.08,7.553,300,236,216
334.92,33.49,147.4,26.97,7.5329999999999995,300,236,217
335.12,33.51,147.4,25.61,7.504,299,236,217
335.32,33.53,147.3,23.04,7.442,299,236,218
335.52,33.55,147.3,21.85,7.4079999999999995,299,237,218
335.72,33.57,147.3,20.8,7.371,299,237,218
335.93,33.59,147.2,18.51,7.282,298,238,219
336.13,33.61,147.2,17.44,7.228,298,239,219
336.33,33.63,147.2,16.49,7.176,298,239,220
336.53,33.65,147.2,15.73,7.124,297,240,221
336.73,33.67,147.1,14.16,6.997999999999999,297,241,221
336.94,33.69,147.0,13.39,6.937,297,242,222
337.14,33.71,146.9,12.81,6.867999999999999,297,243,224
337.34,33.73,146.9,11.72,6.737,297,245,225
337.54,33.75,146.8,11.29,6.662999999999999,297,245,225
337.74,33.78,146.8,11.02,6.622999999999999,297,246,226
337.95,33.8,146.7,10.63,6.527,298,247,228
338.15,33.82,146.7,10.55,6.499,297,248,228
338.35,33.84,146.7,10.44,6.483,298,248,228
338.55,33.86,146.7,10.57,6.473,299,248,229
338.75,33.88,146.7,10.66,6.466,298,248,228
338.96,33.9,146.7,10.68,6.47,298,248,228
339.16,33.92,146.7,10.98,6.474,298,248,229
339.36,33.94,146.6,12.6,6.499,299,249,229
339.56,33.96,146.7,13.26,6.547999999999999,299,249,229
339.76,33.98,146.7,14.09,6.6129999999999995,299,249,230
339.97,34.0,146.8,15.0,6.68,300,249,229
340.17,34.02,146.9,17.14,6.849,300,248,228
340.37,34.04,147.0,18.53,6.957999999999999,300,247,227
340.57,34.06,147.0,20.03,7.053,300,246,226
340.77,34.08,147.2,23.08,7.233,301,244,225
340.98,34.1,147.2,24.68,7.31,302,243,224
341.18,34.12,147.3,26.0,7.382999999999999,302,243,224
341.38,34.14,147.3,27.25,7.4479999999999995,302,242,223
341.58,34.16,147.4,29.27,7.551,302,241,222
341.78,34.18,147.4,30.09,7.61,302,240,221
341.99,34.2,147.5,30.86,7.662999999999999,302,239,220
342.19,34.22,147.6,32.03,7.745,302,238,219
342.39,34.24,147.6,32.33,7.792000000000001,301,237,219
342.59,34.26,147.6,32.58,7.831,301,237,218
342.79,34.28,147.7,33.03,7.888999999999999,302,236,218
343.0,34.3,147.7,32.99,7.909,301,237,217
343.2,34.32,147.7,32.87,7.936,301,236,217
343.4,34.34,147.7,32.7,7.954,300,236,217
343.6,34.36,147.8,32.34,7.957000000000001,301,236,217
343.8,34.38,147.7,32.15,7.973,301,235,217
344.01,34.4,147.7,31.78,7.97,300,235,217
344.21,34.42,147.8,31.3,7.977,300,236,217
344.41,34.44,147.7,30.09,7.9639999999999995,300,235,217
344.61,34.46,147.8,29.07,7.9510000000000005,300,235,217
344.81,34.48,147.8,28.07,7.949,300,236,217
345.02,34.5,147.8,25.82,7.892,300,236,217
345.22,34.52,147.7,24.23,7.8629999999999995,299,236,217
345.42,34.54,147.7,23.09,7.827000000000001,299,237,217
345.62,34.56,147.6,20.65,7.754,299,238,218
345.82,34.58,147.7,19.66,7.712999999999999,299,238,218
346.03,34.6,147.6,18.55,7.657,298,238,219
346.23,34.62,147.5,16.48,7.5729999999999995,298,239,220
346.43,34.64,147.5,15.62,7.516,297,239,221
346.63,34.66,147.5,14.89,7.446000000000001,297,240,221
346.83,34.68,147.4,14.12,7.39,297,241,221
347.04,34.7,147.3,12.72,7.26,297,243,224
347.24,34.72,147.3,12.18,7.186,297,244,224
347.44,34.74,147.3,11.77,7.125,296,244,225
347.64,34.77,147.2,11.13,6.997999999999999,297,246,227
347.84,34.79,147.0,10.84,6.954,298,247,227
348.05,34.81,147.1,10.62,6.917999999999999,297,248,227
348.25,34.83,147.1,10.5,6.892,297,248,228
348.45,34.85,147.1,10.56,6.8660000000000005,298,248,228
348.65,34.87,147.0,10.46,6.856,298,248,228
348.85,34.89,147.0,10.6,6.852,299,249,229
349.06,34.91,147.1,11.0,6.855,298,249,229
349.26,34.93,147.1,11.97,6.867999999999999,300,249,229
349.46,34.95,147.1,12.56,6.892,299,249,230
349.66,34.97,147.1,13.24,6.938,299,249,229
349.86,34.99,147.1,15.08,7.07,299,249,229
350.07,35.01,147.2,16.04,7.15,300,249,229
350.27,35.03,147.3,17.25,7.235,299,248,228
350.47,35.05,147.4,19.97,7.439,300,246,227
350.67,35.07,147.5,21.63,7.537999999999999,301,245,226
350.87,35.09,147.5,23.06,7.62,302,245,225
351.08,35.11,147.7,25.88,7.776,302,243,223
351.28,35.13,147.7,27.21,7.834,303,242,222
351.48,35.15,147.7,28.38,7.893,302,241,222
351.68,35.17,147.8,29.28,7.946000000000001,302,241,222
351.88,35.19,147.8,30.71,8.045,301,240,220
352.09,35.21,147.9,31.52,8.09,302,239,220
352.29,35.23,147.9,31.9,8.137,302,238,220
352.49,35.25,148.1,32.63,8.21,301,237,218
352.69,35.27,148.1,32.82,8.244,301,236,218
352.89,35.29,148.1,32.91,8.282,302,237,218
353.1,35.31,148.1,33.03,8.301,301,236,217
353.3,35.33,148.1,32.72,8.33,300,236,217
353.5,35.35,148.1,32.59,8.341000000000001,301,235,217
353.7,35.37,148.1,32.37,8.353,301,236,217
353.9,35.39,148.1,31.88,8.346,299,236,217
354.11,35.41,148.2,31.66,8.352,300,235,216
354.31,35.43,148.1,31.19,8.366,300,236,217
354.51,35.45,148.1,28.95,8.342,299,235,217
354.71,35.47,148.1,28.06,8.326,299,236,217
354.91,35.49,148.2,26.81,8.314,299,236,217
355.12,35.51,148.1,25.58,8.276,299,236,217
355.32,35.53,148.1,23.1,8.209,299,237,217
355.52,35.55,148.0,21.91,8.187000000000001,299,237,217
355.72,35.57,148.1,20.86,8.141,299,237,218
355.92,35.59,147.9,18.55,8.055,298,238,219
356.13,35.61,148.0,17.58,8.002,298,238,219
356.33,35.63,147.9,16.42,7.9510000000000005,297,239,220
356.53,35.65,147.8,14.86,7.837999999999999,297,241,221
356.73,35.67,147.8,14.0,7.777,297,242,222
356.93,35.69,147.8,13.34,7.712999999999999,297,242,223
357.14,35.71,147.7,12.74,7.638999999999999,297,243,223
357.34,35.73,147.6,11.76,7.507000000000001,297,245,225
357.54,35.76,147.6,11.42,7.444,297,245,225
357.74,35.78,147.5,11.03,7.382999999999999,297,246,226
357.94,35.8,147.4,10.57,7.3,297,248,228
358.15,35.82,147.4,10.6,7.263,298,248,228
358.35,35.84,147.4,10.44,7.249,297,248,228
358.55,35.86,147.4,10.55,7.247999999999999,298,248,229
358.75,35.88,147.4,10.51,7.244,299,249,229
358.95,35.9,147.4,10.63,7.239,298,249,229
359.16,35.92,147.4,10.96,7.2410000000000005,298,248,229
359.36,35.94,147.4,12.65,7.2860000000000005,299,250,229
359.56,35.96,147.4,13.29,7.319,299,249,229
359.76,35.98,147.5,14.14,7.379,299,249,229
359.96,36.0,147.6,15.06,7.452999999999999,299,249,228
360.17,36.02,147.7,17.21,7.629,300,248,228
360.37,36.04,147.7,18.59,7.729,300,247,228
360.57,36.06,147.8,19.92,7.822,300,246,227
360.77,36.08,147.9,23.06,8.009,302,245,225
360.97,36.1,147.9,24.53,8.091000000000001,302,244,224
361.18,36.12,148.0,25.96,8.161,302,243,223
361.38,36.14,148.0,27.16,8.228,302,242,223
361.58,36.16,148.2,29.19,8.334,303,241,222
361.78,36.18,148.2,30.17,8.378,302,240,221
361.98,36.2,148.2,30.9,8.426,302,239,220
362.19,36.22,148.3,31.87,8.515,302,238,219
362.39,36.24,148.4,32.34,8.559,302,238,219
362.59,36.26,148.3,32.55,8.602,302,238,218
362.79,36.28,148.4,32.87,8.66,301,237,218
362.99,36.3,148.5,33.05,8.677999999999999,302,236,217
363.2,36.32,148.5,32.92,8.704,301,236,217
363.4,36.34,148.5,32.85,8.72,301,236,216
363.6,36.36,148.5,32.4,8.727,301,236,217
363.8,36.38,148.5,32.11,8.734,301,236,217
364.0,36.4,148.6,31.87,8.736,300,236,217
364.21,36.42,148.5,31.23,8.748,300,236,217
364.41,36.44,148.5,30.13,8.738999999999999,300,236,217
364.61,36.46,148.5,29.0,8.732000000000001,300,236,217
364.81,36.48,148.5,28.02,8.711,300,236,217
365.01,36.5,148.5,25.65,8.666,299,236,217
365.22,36.52,148.4,24.42,8.634,299,236,217
365.42,36.54,148.4,23.02,8.597999999999999,299,236,217
365.62,36.56,148.4,20.68,8.533,298,237,218
365.82,36.58,148.3,19.62,8.487,298,238,219
366.02,36.6,148.3,18.57,8.44,299,238,219
366.23,36.62,148.3,16.53,8.332,298,239,220
366.43,36.64,148.3,15.61,8.279,297,240,221
366.63,36.66,148.2,14.87,8.227,297,240,221
366.83,36.68,148.1,14.02,8.163,297,241,222
367.03,36.7,148.0,12.7,8.027000000000001,297,243,223
367.24,36.72,148.0,12.19,7.9639999999999995,297,244,225
367.44,36.75,148.0,11.74,7.893,297,245,225
367.64,36.77,147.9,10.97,7.776,297,246,227
367.84,36.79,147.9,10.81,7.726,297,247,228
368.04,36.81,147.8,10.59,7.682,297,248,228
368.25,36.83,147.8,10.55,7.654,297,248,228
368.45,36.85,147.7,10.51,7.622999999999999,297,248,228
368.65,36.87,147.8,10.5,7.624,298,248,229
368.85,36.89,147.8,10.67,7.62,298,249,229
369.05,36.91,147.8,11.06,7.631,299,249,229
369.26,36.93,147.8,11.79,7.646,299,249,229
369.46,36.95,147.8,12.63,7.671,298,249,230
369.66,36.97,147.9,14.25,7.761,299,250,230
369.86,36.99,147.9,14.95,7.835,299,249,229
370.06,37.01,147.9,15.93,7.925,299,249,229
370.27,37.03,148.0,17.2,8.012,300,248,228
370.47,37.05,148.1,20.03,8.207,301,246,226
370.67,37.07,148.2,21.62,8.302,301,245,226
370.87,37.09,148.2,22.94,8.389,302,244,225
371.07,37.11,148.4,26.01,8.542,302,243,224
371.28,37.13,148.4,27.21,8.607999999999999,302,242,223
371.48,37.15,148.5,28.38,8.66,302,242,222
371.68,37.17,148.5,29.22,8.718,302,241,222
371.88,37.19,148.6,30.78,8.812000000000001,302,240,221
372.08,37.21,148.6,31.39,8.857000000000001,302,239,220
372.29,37.23,148.7,31.88,8.896,301,238,219
372.49,37.25,148.7,32.67,8.977,302,237,219
372.69,37.27,148.8,32.85,9.012,302,237,218
372.89,37.29,148.8,32.86,9.043,301,237,218
373.09,37.31,148.8,32.94,9.077,301,236,218
373.3,37.33,148.8,32.82,9.106,301,236,217
373.5,37.35,148.9,32.6,9.112,301,235,217
373.7,37.37,148.9,32.21,9.123,300,236,217
373.9,37.39,148.9,31.91,9.129,301,236,217
374.1,37.41,148.8,31.6,9.128,301,236,217
374.31,37.43,148.9,31.21,9.116,300,236,217
374.51,37.45,148.9,29.04,9.105,300,236,217
374.71,37.47,148.9,28.05,9.101,300,236,217
374.91,37.49,148.9,26.81,9.074,299,236,217
375.11,37.51,148.8,25.56,9.05,299,236,217
375.32,37.53,148.8,23.17,8.988999999999999,300,237,218
375.52,37.55,148.8,21.89,8.95,299,237,218
375.72,37.57,148.7,20.69,8.91,299,237,218
375.92,37.59,148.7,18.58,8.824,298,238,219
376.12,37.61,148.7,17.54,8.775,298,238,219
376.33,37.63,148.7,16.5,8.713,298,239,220
376.53,37.65,148.6,15.61,8.666,297,240,220
376.73,37.67,148.5,14.07,8.549,297,241,222
376.93,37.69,148.5,13.32,8.471,297,242,223
377.13,37.71,148.4,12.64,8.413,297,244,223
377.34,37.74,148.3,11.76,8.276,297,245,225
377.54,37.76,148.3,11.41,8.211,297,246,226
377.74,37.78,148.3,11.01,8.158999999999999,297,246,227
377.94,37.8,148.2,10.61,8.059,297,247,228
378.14,37.82,148.2,10.51,8.037,297,248,229
378.35,37.84,148.1,10.46,8.013,298,249,229
378.55,37.86,148.2,10.54,8.013,298,249,229
378.75,37.88,148.1,10.73,8.008,298,249,229
378.95,37.9,148.2,10.8,8.009,298,249,229
379.15,37.92,148.1,11.1,8.004,299,249,230
379.36,37.94,148.1,12.52,8.047,298,249,229
379.56,37.96,148.2,13.33,8.086,298,249,229
379.76,37.98,148.2,14.22,8.147,299,249,230
379.96,38.0,148.3,15.03,8.213,300,249,230
380.16,38.02,148.4,17.11,8.389,300,248,229
380.37,38.04,148.5,18.6,8.495,300,247,228
380.57,38.06,148.5,20.0,8.601,301,246,227
380.77,38.08,148.6,23.07,8.777000000000001,301,245,225
380.97,38.1,148.7,24.47,8.857000000000001,302,243,224
381.17,38.12,148.7,25.96,8.922,302,243,224
381.38,38.14,148.8,27.15,8.99,302,242,223
381.58,38.16,148.9,29.28,9.104,302,241,222
381.78,38.18,149.0,30.08,9.164,302,240,221
381.98,38.2,148.9,30.92,9.195,302,240,221
382.18,38.22,149.1,31.91,9.274,302,239,219
382.39,38.24,149.1,32.29,9.333,301,238,219
382.59,38.26,149.1,32.55,9.371,301,238,218
382.79,38.28,149.1,32.96,9.419,302,236,218
382.99,38.3,149.2,32.94,9.451,301,236,217
383.19,38.32,149.2,32.9,9.472000000000001,301,236,217
383.4,38.34,149.2,32.76,9.49,301,236,217
383.6,38.36,149.3,32.4,9.508,301,236,217
383.8,38.38,149.2,32.04,9.503,300,236,217
384.0,38.4,149.2,31.79,9.512,300,236,217
384.2,38.42,149.2,31.24,9.509,301,236,217
384.41,38.44,149.3,30.0,9.504,299,235,217
384.61,38.46,149.2,28.97,9.499,300,236,217
384.81,38.48,149.2,26.92,9.454,300,236,217
385.01,38.5,149.1,25.6,9.431000000000001,300,236,217
385.21,38.52,149.2,24.35,9.402999999999999,299,236,218
385.42,38.54,149.2,23.08,9.373,299,237,218
385.62,38.56,149.1,20.7,9.293,299,237,218
385.82,38.58,149.0,19.51,9.254,298,238,218
386.02,38.6,149.1,18.37,9.202,298,238,219
386.22,38.62,149.0,16.4,9.097000000000001,297,239,220
386.43,38.64,149.0,15.66,9.044,297,240,220
386.63,38.66,148.9,14.79,8.993,297,240,221
386.83,38.68,149.0,14.09,8.927999999999999,297,241,222
387.03,38.7,148.7,12.86,8.792,297,243,224
387.23,38.73,148.7,12.23,8.727,297,244,225
387.44,38.75,148.7,11.74,8.662,297,244,225
387.64,38.77,148.6,10.96,8.543,297,247,227
387.84,38.79,148.6,10.82,8.482999999999999,297,247,227
388.04,38.81,148.6,10.56,8.456,297,248,228
388.24,38.83,148.5,10.4,8.406,298,249,229
388.45,38.85,148.5,10.58,8.404,298,248,229
388.65,38.87,148.5,10.59,8.394,298,249,229
388.85,38.89,148.5,10.66,8.392000000000001,298,249,229
389.05,38.91,148.5,11.17,8.4,299,249,229
389.25,38.93,148.5,12.04,8.41,300,249,230
389.46,38.95,148.5,12.48,8.439,299,249,229
389.66,38.97,148.6,14.15,8.537,299,249,230
389.86,38.99,148.6,15.1,8.606,300,250,230
390.06,39.01,148.7,16.08,8.676,300,249,229
390.26,39.03,148.7,17.16,8.786,300,248,229
390.47,39.05,148.9,20.08,8.981,301,246,227
390.67,39.07,148.9,21.55,9.073,301,246,226
390.87,39.09,149.0,22.99,9.168,302,245,225
391.07,39.11,149.1,25.93,9.307,302,243,224
391.27,39.13,149.1,27.23,9.368,302,242,223
391.48,39.15,149.2,28.34,9.439,302,242,223
391.68,39.17,149.3,29.25,9.487,302,241,222
391.88,39.19,149.3,30.8,9.595,302,240,221
392.08,39.21,149.3,31.47,9.632,302,239,220
392.28,39.23,149.4,32.02,9.668,302,239,220
392.49,39.25,149.5,32.61,9.754,301,237,219
392.69,39.27,149.5,32.82,9.779,302,237,218
392.89,39.29,149.5,32.92,9.818999999999999,302,236,217
393.09,39.31,149.5,32.99,9.846,301,236,217
393.29,39.33,149.6,32.76,9.876,301,236,217
393.5,39.35,149.6,32.51,9.882,301,236,217
393.7,39.37,149.6,32.4,9.892999999999999,301,236,217
393.9,39.39,149.6,31.87,9.898,300,236,217
394.1,39.41,149.6,31.69,9.902000000000001,300,235,217
394.3,39.43,149.6,31.22,9.902000000000001,300,236,217
394.51,39.45,149.6,29.0,9.88,299,236,217
394.71,39.47,149.5,28.06,9.869,300,236,217
394.91,39.49,149.6,26.79,9.854,300,236,217
395.11,39.51,149.6,25.66,9.824,299,237,218
395.31,39.53,149.5,23.14,9.758,299,237,217
395.52,39.55,149.5,21.96,9.716000000000001,299,237,218
395.72,39.57,149.5,20.78,9.686,299,237,218
395.92,39.59,149.4,18.45,9.597000000000001,298,238,219
396.12,39.61,149.4,17.46,9.548,298,239,220
396.32,39.63,149.3,16.52,9.491,297,239,220
396.53,39.65,149.3,15.53,9.443999999999999,297,240,221
396.73,39.67,149.2,14.05,9.316,297,242,222
396.93,39.69,149.2,13.37,9.249,297,242,223
397.13,39.71,149.2,12.68,9.191,297,243,224
397.33,39.74,149.1,11.66,9.052999999999999,297,245,225
397.54,39.76,149.0,11.32,8.985,297,246,226
397.74,39.78,149.0,11.04,8.925,297,246,227
397.94,39.8,148.9,10.65,8.835,297,247,228
398.14,39.82,148.9,10.49,8.812000000000001,297,248,228
398.34,39.84,148.9,10.52,8.788,297,248,229
398.55,39.86,148.9,10.61,8.783,298,249,229
398.75,39.88,148.9,10.64,8.781,298,249,229
398.95,39.9,148.9,10.66,8.779,298,249,229
399.15,39.92,148.9,10.97,8.788,299,249,229
399.35,39.94,148.9,12.62,8.815,299,249,230
399.56,39.96,148.9,13.31,8.865,299,250,230
399.76,39.98,148.9,14.22,8.921,299,249,230
399.96,40.0,149.0,15.14,8.99,300,249,230
400.16,40.02,149.1,17.23,9.162,300,248,229
400.36,40.04,149.2,18.5,9.27,300,247,228
400.57,40.06,149.2,20.06,9.366,301,246,227
400.77,40.08,149.4,23.1,9.552999999999999,302,245,226
400.97,40.1,149.4,24.61,9.623,302,244,224
401.17,40.12,149.5,25.81,9.704,302,243,224
401.37,40.14,149.6,28.35,9.816,303,241,223
401.58,40.16,149.6,29.27,9.867,302,241,222
401.78,40.18,149.7,30.13,9.915,302,240,221
401.98,40.2,149.6,30.96,9.977,302,240,221
402.18,40.22,149.8,31.89,10.058,302,238,220
402.38,40.24,149.7,32.32,10.097000000000001,301,238,219
402.59,40.26,149.8,32.52,10.141,302,238,219
402.79,40.28,149.8,33.07,10.2,302,236,218
402.99,40.3,149.9,32.93,10.228,301,237,217
403.19,40.32,149.9,32.79,10.25,301,237,217
