时间(S)	轴位移(mm)	力(kN)	力(kPa)	变形(mm)	 侧位移(mm)	围压(kPa)	孔压(kPa)	反压(kPa)	体变(kPa)	小体变(ml)
0.0	 90.4 	 12.49 	 177 	-6.966 	 0 	 300 	 296 	 270 	 3411 	-8.1 
 .5 	 90.5 	 12.55 	 .18 	-6.968 	 145 	 300 	 296 	 271 	 3412 	-7.9 
 1 	 90.7 	 12.68 	 .18 	-6.98 	 146 	 300 	 296 	 271 	 3411 	-8.1 
 1.5 	 90.6 	 12.58 	 .18 	-6.966 	 146 	 300 	 296 	 271 	 3412 	-8.1 
 2 	 90.5 	 12.11 	 .17 	-6.979 	 146 	 300 	 296 	 271 	 3413 	-7.6 
 2.5 	 90.7 	 12.09 	 .17 	-6.969 	 145 	 300 	 296 	 271 	 3411 	-8.3 
 3 	 90.5 	 12.17 	 .17 	-6.972 	 146 	 300 	 296 	 271 	 3414 	-8 
 3.5 	 90.6 	 12.2 	 .18 	-6.976 	 146 	 300 	 296 	 271 	 3414 	-8.1 
 4 	 90.7 	 12.18 	 .17 	-6.96 	 146 	 300 	 296 	 271 	 3412 	-8.4 
 4.5 	 90.5 	 12.22 	 .18 	-6.971 	 146 	 299 	 296 	 271 	 3413 	-8 
 5 	 90.7 	 12.12 	 .17 	-6.959 	 146 	 300 	 296 	 271 	 3411 	-8.4 
 5.5 	 90.7 	 12.31 	 .18 	-6.958 	 146 	 300 	 296 	 271 	 3412 	-8 
 6 	 90.7 	 12.38 	 .18 	-6.966 	 146 	 300 	 295 	 271 	 3413 	-7.9 
 6.5 	 90.7 	 12 	 .18 	-6.954 	 146 	 300 	 296 	 271 	 3413 	-8 
 7 	 90.7 	 12.26 	 .17 	-6.949 	 145 	 300 	 296 	 271 	 3411 	-8.1 
 7.5 	 90.6 	 12.29 	 .18 	-6.955 	 146 	 300 	 296 	 271 	 3413 	-8.4 
 8 	 90.7 	 12.3 	 .17 	-6.959 	 146 	 300 	 296 	 270 	 3411 	-8.1 
 8.5 	 90.6 	 12.16 	 .17 	-6.975 	 145 	 300 	 296 	 271 	 3410 	-7.9 
 9 	 90.7 	 11.97 	 .17 	-6.961 	 146 	 301 	 296 	 271 	 3411 	-8.1 
 9.5 	 90.8 	 11.8 	 .17 	-6.95 	 146 	 300 	 296 	 271 	 3412 	-8 
 10 	 90.6 	 11.8 	 .17 	-6.978 	 146 	 300 	 296 	 271 	 3411 	-7.9 
 10.5 	 90.7 	 11.83 	 .17 	-6.965 	 145 	 300 	 296 	 271 	 3413 	-8 
 11 	 90.6 	 11.68 	 .17 	-6.954 	 145 	 300 	 296 	 270 	 3411 	-8.4 
 11.5 	 90.7 	 11.69 	 .16 	-6.968 	 146 	 299 	 296 	 270 	 3413 	-8.1 
 12 	 90.5 	 11.72 	 .17 	-6.959 	 146 	 300 	 296 	 270 	 3411 	-8.3 
 12.5 	 90.5 	 11.73 	 .17 	-6.963 	 146 	 300 	 296 	 271 	 3413 	-8 
 13 	 90.4 	 11.67 	 .16 	-6.953 	 145 	 300 	 296 	 271 	 3412 	-8.4 
 13.5 	 90.5 	 11.66 	 .16 	-6.95 	 146 	 300 	 296 	 271 	 3411 	-8.4 
 14 	 90.4 	 11.61 	 .17 	-6.965 	 146 	 301 	 296 	 271 	 3415 	-8 
 14.5 	 90.6 	 11.64 	 .17 	-6.951 	 145 	 300 	 296 	 271 	 3415 	-7.9 
 15 	 90.7 	 11.66 	 .16 	-6.959 	 145 	 300 	 296 	 270 	 3411 	-8.3 
 15.5 	 90.4 	 11.56 	 .16 	-6.954 	 146 	 300 	 296 	 271 	 3412 	-7.8 
 16 	 90.4 	 11.44 	 .16 	-6.947 	 146 	 300 	 296 	 270 	 3413 	-8.4 
 16.5 	 90.5 	 11.45 	 .16 	-6.964 	 146 	 300 	 296 	 270 	 3411 	-7.9 
 17 	 90.7 	 11.5 	 .17 	-6.95 	 145 	 300 	 296 	 271 	 3411 	-8.1 
 17.5 	 90.5 	 11.36 	 .16 	-6.959 	 146 	 300 	 296 	 271 	 3412 	-8.5 
 18 	 90.7 	 11.53 	 .17 	-6.961 	 146 	 300 	 296 	 270 	 3412 	-8.3 
 18.5 	 90.6 	 11.49 	 .16 	-6.957 	 145 	 300 	 296 	 270 	 3411 	-8 
 19 	 90.4 	 11.46 	 .16 	-6.966 	 146 	 300 	 296 	 270 	 3402 	-8 
 19.5 	 90.4 	 11.65 	 .17 	-6.974 	 146 	 300 	 296 	 270 	 3404 	-8.3 
 20 	 90.4 	 11.47 	 .16 	-6.948 	 146 	 300 	 296 	 270 	 3398 	-8.3 
 20.5 	 90.5 	 11.46 	 .17 	-6.965 	 145 	 300 	 296 	 270 	 3393 	-8.1 
 21 	 90.6 	 11.68 	 .16 	-6.957 	 146 	 299 	 296 	 271 	 3387 	-8.3 
 21.5 	 90.5 	 11.45 	 .17 	-6.949 	 146 	 300 	 295 	 270 	 3385 	-8.5 
 22 	 90.4 	 11.4 	 .17 	-6.96 	 145 	 300 	 295 	 271 	 3380 	-8.4 
 22.5 	 90.5 	 11.55 	 .16 	-6.962 	 146 	 300 	 296 	 270 	 3373 	-8.4 
 23 	 90.6 	 11.42 	 .16 	-6.952 	 146 	 300 	 296 	 270 	 3368 	-8.6 
 23.5 	 90.6 	 11.4 	 .17 	-6.945 	 146 	 300 	 295 	 270 	 3367 	-8.1 
 24 	 90.5 	 11.59 	 .17 	-6.959 	 145 	 300 	 296 	 270 	 3362 	-7.9 
 24.5 	 90.7 	 11.59 	 .16 	-6.943 	 146 	 300 	 296 	 271 	 3358 	-8 
 25 	 90.6 	 11.82 	 .17 	-6.97 	 146 	 301 	 296 	 271 	 3363 	-8.6 
 25.5 	 90.6 	 11.9 	 .17 	-6.959 	 146 	 300 	 295 	 270 	 3358 	-8.8 
 26 	 90.5 	 11.96 	 .17 	-6.97 	 145 	 300 	 296 	 271 	 3353 	-8.1 
 26.5 	 90.6 	 12.14 	 .18 	-6.957 	 146 	 300 	 296 	 270 	 3353 	-8.4 
 27 	 90.5 	 12.24 	 .17 	-6.968 	 146 	 300 	 296 	 271 	 3355 	-8.3 
 27.5 	 90.6 	 12.37 	 .18 	-6.959 	 146 	 300 	 295 	 271 	 3355 	-8.4 
 28 	 90.4 	 12.34 	 .17 	-6.966 	 145 	 300 	 296 	 270 	 3355 	-8 
 28.5 	 90.6 	 12.37 	 .18 	-6.95 	 146 	 300 	 296 	 270 	 3353 	-8.6 
 29 	 90.5 	 12.2 	 .18 	-6.954 	 146 	 300 	 295 	 270 	 3358 	-8.5 
 29.5 	 90.6 	 12.41 	 .18 	-6.954 	 145 	 300 	 296 	 271 	 3353 	-8.3 
 30 	 90.6 	 12.48 	 .18 	-6.964 	 146 	 299 	 296 	 270 	 3354 	-8.1 
 30.5 	 90.7 	 12.4 	 .18 	-6.949 	 146 	 300 	 296 	 270 	 3352 	-8.3 
 31 	 90.5 	 12.43 	 .18 	-6.955 	 146 	 300 	 296 	 271 	 3353 	-7.9 
 31.5 	 90.6 	 12.37 	 .18 	-6.953 	 145 	 300 	 296 	 270 	 3351 	-8.1 
 32 	 90.6 	 12.51 	 .17 	-6.954 	 146 	 300 	 296 	 271 	 3354 	-7.8 
 32.5 	 90.5 	 12.54 	 .17 	-6.956 	 146 	 299 	 297 	 271 	 3355 	-7.9 
 33 	 90.7 	 12.43 	 .17 	-6.949 	 146 	 300 	 296 	 271 	 3353 	-8 
 33.5 	 90.7 	 12.55 	 .18 	-6.953 	 146 	 300 	 297 	 271 	 3353 	-8 
 34 	 90.6 	 12.56 	 .18 	-6.962 	 146 	 299 	 296 	 271 	 3353 	-8.5 
 34.5 	 90.4 	 12.61 	 .17 	-6.964 	 146 	 300 	 296 	 270 	 3356 	-8.8 
 35 	 90.6 	 12.42 	 .18 	-6.949 	 145 	 300 	 296 	 271 	 3351 	-8.5 
 35.5 	 90.6 	 12.71 	 .18 	-6.967 	 145 	 300 	 296 	 270 	 3354 	-8.4 
 36 	 90.5 	 12.47 	 .17 	-6.962 	 146 	 297 	 257 	 267 	 3354 	-8.6 
 36.5 	 90.6 	 12.31 	 .18 	-6.967 	 146 	 297 	 264 	 268 	 3393 	-8.4 
 37 	 90.7 	 12.34 	 .17 	-6.95 	 147 	 295 	 263 	 265 	 3419 	-8.1 
 37.5 	 90.7 	 12.45 	 .18 	-6.953 	 148 	 297 	 265 	 268 	 3452 	-8.3 
 38 	 90.8 	 12.24 	 .17 	-6.959 	 148 	 296 	 263 	 264 	 3477 	-8.4 
 38.5 	 90.6 	 12.34 	 .17 	-6.956 	 148 	 299 	 266 	 267 	 3505 	-8.4 
 39 	 90.6 	 12.48 	 .18 	-6.959 	 150 	 300 	 265 	 268 	 3543 	-8.8 
 39.5 	 90.8 	 11.84 	 .16 	-6.962 	 150 	 295 	 265 	 263 	 3569 	-8.1 
 40 	 90.8 	 12.47 	 .18 	-6.952 	 150 	 302 	 266 	 268 	 3594 	-8.4 
 40.5 	 90.6 	 11.9 	 .17 	-6.971 	 151 	 296 	 266 	 262 	 3622 	-8 
 41 	 90.8 	 12.49 	 .17 	-6.947 	 152 	 303 	 268 	 269 	 3647 	-8.5 
 41.5 	 90.7 	 11.83 	 .17 	-6.973 	 152 	 296 	 265 	 262 	 3679 	-8.5 
 42 	 90.6 	 12.15 	 .17 	-6.954 	 152 	 302 	 268 	 267 	 3703 	-7.9 
 42.5 	 90.6 	 11.98 	 .17 	-6.956 	 154 	 298 	 266 	 262 	 3724 	-8.3 
 43 	 90.7 	 11.84 	 .17 	-6.95 	 154 	 300 	 269 	 265 	 3748 	-8.5 
 43.5 	 90.7 	 11.4 	 .17 	-6.964 	 154 	 300 	 267 	 263 	 3769 	-8.6 
 44 	 90.6 	 11.23 	 .16 	-6.967 	 155 	 296 	 269 	 260 	 3799 	-7.6 
 44.5 	 90.5 	 11.5 	 .17 	-6.953 	 156 	 304 	 269 	 266 	 3817 	-8 
 45 	 90.7 	 11.01 	 .15 	-6.961 	 156 	 297 	 267 	 258 	 3843 	-8.3 
 45.5 	 90.5 	 11.31 	 .16 	-6.954 	 156 	 303 	 267 	 266 	 3863 	-8.3 
 46 	 90.7 	 10.98 	 .16 	-6.957 	 157 	 297 	 265 	 258 	 3891 	-8.1 
 46.5 	 90.6 	 11.12 	 .16 	-6.953 	 157 	 300 	 264 	 261 	 3918 	-8 
 47 	 90.7 	 11.17 	 .16 	-6.948 	 158 	 300 	 264 	 262 	 3942 	-8.1 
 47.5 	 90.7 	 10.94 	 .15 	-6.959 	 158 	 299 	 263 	 259 	 3965 	-7.9 
 48 	 90.7 	 11.33 	 .16 	-6.952 	 159 	 302 	 262 	 263 	 3990 	-8.1 
 48.5 	 90.7 	 10.9 	 .15 	-6.964 	 159 	 297 	 261 	 258 	 4011 	-8.1 
 49 	 90.5 	 11.31 	 .15 	-6.965 	 160 	 302 	 262 	 262 	 4044 	-8 
 49.5 	 90.6 	 11.02 	 .16 	-6.971 	 161 	 298 	 260 	 257 	 4068 	-7.9 
 50 	 90.5 	 11.16 	 .15 	-6.949 	 160 	 301 	 261 	 260 	 4096 	-8 
 50.5 	 90.5 	 11.13 	 .16 	-6.962 	 161 	 300 	 259 	 258 	 4119 	-8 
 51 	 90.5 	 10.98 	 .15 	-6.964 	 162 	 300 	 260 	 257 	 4146 	-8.8 
 51.5 	 90.6 	 11.56 	 .16 	-6.97 	 162 	 303 	 259 	 261 	 4180 	-8.3 
 52 	 90.6 	 10.74 	 .15 	-6.958 	 162 	 297 	 258 	 254 	 4204 	-8.3 
 52.5 	 90.5 	 11.38 	 .16 	-6.952 	 163 	 303 	 258 	 261 	 4229 	-8.6 
 53 	 90.6 	 10.69 	 .16 	-6.958 	 164 	 297 	 256 	 254 	 4250 	-7.8 
 53.5 	 90.6 	 11.24 	 .15 	-6.945 	 164 	 302 	 258 	 258 	 4277 	-8.6 
 54 	 90.3 	 11.41 	 .16 	-6.967 	 165 	 302 	 256 	 257 	 4306 	-7.9 
 54.5 	 90.4 	 10.77 	 .14 	-6.959 	 166 	 297 	 256 	 252 	 4338 	-8.3 
 55 	 90.5 	 11.34 	 .16 	-6.955 	 165 	 303 	 256 	 258 	 4357 	-8.4 
 55.5 	 90.5 	 10.57 	 .15 	-6.952 	 166 	 297 	 255 	 252 	 4385 	-8.1 
 56 	 90.5 	 11.38 	 .16 	-6.954 	 167 	 303 	 256 	 256 	 4406 	-8.5 
 56.5 	 90.5 	 10.99 	 .16 	-6.957 	 167 	 300 	 254 	 252 	 4443 	-7.9 
 57 	 90.6 	 10.98 	 .15 	-6.958 	 168 	 300 	 254 	 252 	 4461 	-8.1 
 57.5 	 90.5 	 11.18 	 .16 	-6.956 	 168 	 301 	 254 	 253 	 4490 	-8.5 
 58 	 90.5 	 10.76 	 .15 	-6.956 	 169 	 298 	 253 	 249 	 4512 	-8.3 
 58.5 	 90.5 	 11.53 	 .16 	-6.959 	 169 	 303 	 252 	 252 	 4538 	-7.5 
 59 	 90.6 	 11.04 	 .15 	-6.963 	 170 	 298 	 251 	 247 	 4571 	-7.9 
 59.5 	 90.5 	 11.27 	 .16 	-6.965 	 170 	 301 	 251 	 250 	 4593 	-8 
 60 	 90.5 	 11.19 	 .16 	-6.962 	 171 	 300 	 250 	 246 	 4619 	-8.5 
 60.5 	 90.7 	 11.18 	 .16 	-6.963 	 171 	 301 	 249 	 246 	 4641 	-8.3 
 61 	 90.5 	 11.15 	 .16 	-6.966 	 172 	 301 	 247 	 245 	 4666 	-8.4 
 61.5 	 90.7 	 11.08 	 .16 	-6.955 	 172 	 298 	 247 	 241 	 4694 	-7.8 
 62 	 90.5 	 11.17 	 .15 	-6.961 	 173 	 303 	 247 	 244 	 4719 	-8.6 
 62.5 	 90.6 	 10.72 	 .15 	-6.971 	 173 	 298 	 246 	 238 	 4740 	-8.6 
 63 	 90.5 	 11.13 	 .16 	-6.952 	 172 	 302 	 245 	 239 	 4758 	-8 
 63.5 	 90.8 	 10.78 	 .16 	-6.942 	 174 	 300 	 243 	 236 	 4780 	-7.8 
 64 	 90.5 	 10.7 	 .15 	-6.958 	 173 	 299 	 242 	 234 	 4808 	-8 
 64.5 	 90.7 	 10.77 	 .16 	-6.972 	 174 	 302 	 242 	 235 	 4828 	-8.3 
 65 	 90.5 	 10.54 	 .15 	-6.957 	 175 	 299 	 240 	 230 	 4845 	-8.3 
 65.5 	 90.6 	 10.6 	 .15 	-6.934 	 174 	 302 	 239 	 231 	 4868 	-7.5 
 66 	 90.5 	 10.6 	 .15 	-6.959 	 175 	 299 	 237 	 228 	 4886 	-8.4 
 66.5 	 90.4 	 10.39 	 .15 	-6.957 	 175 	 300 	 235 	 226 	 4906 	-7.9 
 67 	 90.5 	 10.51 	 .15 	-6.968 	 175 	 302 	 235 	 225 	 4925 	-7.9 
 67.5 	 90.6 	 10.28 	 .15 	-6.952 	 176 	 300 	 234 	 222 	 4943 	-8.4 
 68 	 90.7 	 10.4 	 .14 	-6.949 	 176 	 302 	 233 	 223 	 4957 	-8.4 
 68.5 	 90.5 	 10.09 	 .14 	-6.958 	 176 	 300 	 232 	 219 	 4974 	-8.5 
 69 	 90.5 	 10.16 	 .15 	-6.958 	 177 	 300 	 231 	 217 	 4993 	-8.6 
 69.5 	 90.5 	 10.22 	 .15 	-6.958 	 177 	 301 	 230 	 216 	 5007 	-8.5 
 70 	 90.6 	 10.17 	 .14 	-6.955 	 177 	 300 	 229 	 215 	 5019 	-8 
 70.5 	 90.5 	 10.08 	 .14 	-6.954 	 177 	 301 	 228 	 214 	 5034 	-8 
 71 	 90.5 	 10 	 .15 	-6.958 	 177 	 300 	 227 	 212 	 5045 	-8.6 
 71.5 	 90.5 	 9.95 	 .14 	-6.954 	 177 	 301 	 225 	 210 	 5062 	-8.3 
 72 	 90.8 	 9.88 	 .14 	-6.947 	 178 	 301 	 225 	 210 	 5073 	-8.1 
 72.5 	 90.6 	 9.73 	 .14 	-6.941 	 178 	 300 	 224 	 209 	 5083 	-8 
 73 	 90.4 	 9.75 	 .14 	-6.956 	 178 	 301 	 224 	 207 	 5093 	-8.3 
 73.5 	 90.6 	 9.59 	 .13 	-6.958 	 178 	 300 	 223 	 206 	 5101 	-8.3 
 74 	 90.8 	 9.65 	 .14 	-6.956 	 178 	 301 	 222 	 205 	 5115 	-8.3 
 74.5 	 90.7 	 9.76 	 .14 	-6.942 	 178 	 300 	 222 	 204 	 5122 	-8.3 
 75 	 90.7 	 9.69 	 .14 	-6.955 	 178 	 300 	 220 	 203 	 5133 	-8.6 
 75.5 	 90.7 	 9.44 	 .14 	-6.946 	 178 	 300 	 220 	 203 	 5142 	-8.5 
 76 	 90.7 	 9.2 	 .13 	-6.956 	 179 	 301 	 219 	 202 	 5146 	-8.4 
 76.5 	 90.7 	 8.85 	 .13 	-6.968 	 178 	 300 	 220 	 200 	 5151 	-8.4 
 77 	 90.4 	 9.01 	 .13 	-6.962 	 178 	 301 	 219 	 200 	 5162 	-8.1 
 77.5 	 90.6 	 8.96 	 .13 	-6.96 	 178 	 301 	 219 	 199 	 5166 	-8.9 
 78 	 90.6 	 8.86 	 .13 	-6.937 	 178 	 299 	 219 	 200 	 5169 	-8.3 
 78.5 	 90.6 	 9.02 	 .13 	-6.947 	 179 	 302 	 219 	 199 	 5172 	-8.1 
 79 	 90.4 	 8.9 	 .13 	-6.957 	 179 	 301 	 219 	 199 	 5177 	-8 
 79.5 	 90.4 	 8.82 	 .13 	-6.956 	 179 	 301 	 219 	 199 	 5179 	-8.6 
 80 	 90.5 	 8.92 	 .13 	-6.945 	 178 	 301 	 219 	 199 	 5182 	-8.4 
 80.5 	 90.6 	 8.95 	 .12 	-6.957 	 179 	 300 	 219 	 198 	 5182 	-7.5 
 81 	 90.5 	 8.87 	 .13 	-6.962 	 179 	 301 	 219 	 199 	 5187 	-8.4 
 81.5 	 90.7 	 9.04 	 .13 	-6.942 	 179 	 301 	 219 	 198 	 5189 	-8.5 
 82 	 90.4 	 8.8 	 .13 	-6.944 	 179 	 301 	 219 	 199 	 5187 	-8 
 82.5 	 90.5 	 9.04 	 .12 	-6.937 	 178 	 301 	 220 	 199 	 5188 	-8.3 
 83 	 90.3 	 8.86 	 .13 	-6.963 	 179 	 301 	 219 	 198 	 5191 	-8.3 
 83.5 	 90.5 	 8.9 	 .13 	-6.951 	 179 	 301 	 219 	 199 	 5191 	-8.4 
 84 	 90.7 	 8.95 	 .12 	-6.936 	 179 	 300 	 220 	 199 	 5191 	-8.1 
 84.5 	 90.5 	 9.09 	 .13 	-6.952 	 179 	 301 	 219 	 198 	 5192 	-8.1 
 85 	 90.5 	 9.06 	 .13 	-6.95 	 179 	 300 	 219 	 198 	 5192 	-7.8 
 85.5 	 90.3 	 9.08 	 .13 	-6.959 	 179 	 301 	 220 	 199 	 5194 	-7.9 
 86 	 90.3 	 9.05 	 .13 	-6.938 	 179 	 301 	 220 	 199 	 5193 	-8.1 
 86.5 	 90.5 	 9.11 	 .12 	-6.954 	 178 	 301 	 220 	 199 	 5195 	-7.8 
 87 	 90.6 	 9.08 	 .13 	-6.945 	 179 	 301 	 220 	 198 	 5196 	-8.4 
 87.5 	 90.5 	 9.32 	 .13 	-6.964 	 179 	 301 	 220 	 199 	 5195 	-8.6 
 88 	 90.4 	 9.37 	 .13 	-6.959 	 179 	 300 	 220 	 199 	 5196 	-7.9 
 88.5 	 90.5 	 9.43 	 .14 	-6.951 	 179 	 301 	 220 	 199 	 5195 	-8.4 
 89 	 90.5 	 9.49 	 .13 	-6.967 	 179 	 300 	 220 	 199 	 5199 	-7.5 
 89.5 	 90.6 	 9.36 	 .13 	-6.934 	 179 	 301 	 220 	 199 	 5196 	-8.1 
