时间(S)	轴位移(mm)	力(kN)	力(kPa)	变形(mm)	 侧位移(mm)	围压(kPa)	孔压(kPa)	反压(kPa)	体变(kPa)	小体变(ml)
 409.5 	 116.2 	 21.22 	 .3 	-6.6 	 191 	 300 	 216 	 184 	 4038 	-6.5 
 410 	 116.1 	 21.28 	 .3 	-6.605 	 191 	 300 	 215 	 184 	 4039 	-6.6 
 410.5 	 116.1 	 21.32 	 .31 	-6.601 	 191 	 300 	 216 	 184 	 4039 	-6.6 
 411 	 116.1 	 21.27 	 .3 	-6.611 	 192 	 300 	 216 	 184 	 4038 	-6.8 
 411.5 	 116.2 	 21.23 	 .31 	-6.592 	 192 	 300 	 216 	 183 	 4041 	-6.8 
 412 	 116.2 	 21.35 	 .3 	-6.587 	 192 	 300 	 216 	 184 	 4042 	-6.9 
 412.5 	 116.1 	 21.28 	 .3 	-6.59 	 191 	 300 	 216 	 183 	 4041 	-6.4 
 413 	 116.2 	 21.27 	 .3 	-6.584 	 191 	 301 	 215 	 184 	 4042 	-6.6 
 413.5 	 116.2 	 21.26 	 .3 	-6.59 	 191 	 300 	 216 	 184 	 4040 	-6.9 
 414 	 116.1 	 21.35 	 .3 	-6.588 	 192 	 300 	 215 	 183 	 4040 	-6.8 
 414.5 	 116.2 	 21.2 	 .3 	-6.58 	 192 	 300 	 216 	 184 	 4044 	-7 
 415 	 116.1 	 21.26 	 .3 	-6.584 	 192 	 300 	 216 	 183 	 4043 	-6.8 
 415.5 	 116.2 	 21.26 	 .3 	-6.588 	 192 	 300 	 215 	 183 	 4043 	-6.5 
 416 	 116.1 	 21.21 	 .3 	-6.589 	 192 	 300 	 215 	 183 	 4042 	-7 
 416.5 	 116.2 	 21.17 	 .3 	-6.584 	 192 	 300 	 215 	 183 	 4043 	-6.9 
 417 	 116.3 	 21.35 	 .3 	-6.596 	 192 	 300 	 215 	 183 	 4042 	-6.8 
 417.5 	 116.2 	 21.3 	 .3 	-6.597 	 192 	 301 	 216 	 183 	 4045 	-7 
 418 	 116.2 	 21.29 	 .3 	-6.595 	 192 	 300 	 216 	 183 	 4044 	-7.1 
 418.5 	 116.1 	 21.27 	 .3 	-6.589 	 192 	 300 	 215 	 184 	 4044 	-6.4 
 419 	 116.2 	 21.51 	 .3 	-6.594 	 192 	 300 	 215 	 183 	 4045 	-6.8 
 419.5 	 116.2 	 21.28 	 .3 	-6.58 	 192 	 300 	 215 	 183 	 4048 	-6.5 
 420 	 116.2 	 21.32 	 .3 	-6.577 	 192 	 300 	 215 	 183 	 4045 	-6.9 
 420.5 	 116.3 	 21.24 	 .3 	-6.58 	 192 	 300 	 215 	 183 	 4045 	-6.8 
 421 	 116.3 	 21.2 	 .3 	-6.582 	 192 	 300 	 215 	 183 	 4046 	-6.6 
 421.5 	 116.2 	 21.22 	 .3 	-6.584 	 191 	 300 	 215 	 183 	 4046 	-6.5 
 422 	 116.2 	 21.26 	 .3 	-6.576 	 192 	 300 	 215 	 183 	 4047 	-6.6 
 422.5 	 116.2 	 21.33 	 .3 	-6.591 	 192 	 300 	 215 	 183 	 4048 	-6.8 
 423 	 116.2 	 21.44 	 .3 	-6.585 	 192 	 300 	 215 	 183 	 4048 	-6.9 
 423.5 	 116.3 	 21.36 	 .3 	-6.573 	 192 	 300 	 215 	 183 	 4048 	-6.5 
 424 	 116.3 	 21.31 	 .3 	-6.577 	 192 	 300 	 215 	 183 	 4049 	-6.8 
 424.5 	 116.2 	 21.18 	 .29 	-6.577 	 192 	 301 	 215 	 183 	 4049 	-6.8 
 425 	 116.3 	 21.41 	 .29 	-6.579 	 192 	 301 	 215 	 183 	 4047 	-6.5 
 425.5 	 116.3 	 21.23 	 .3 	-6.579 	 191 	 300 	 215 	 183 	 4049 	-6.8 
 426 	 116.3 	 21.29 	 .3 	-6.624 	 192 	 300 	 215 	 183 	 4049 	-6.8 
 426.5 	 116.3 	 21.21 	 .3 	-6.576 	 192 	 300 	 215 	 182 	 4050 	-6.8 
 427 	 116.2 	 21.22 	 .3 	-6.585 	 192 	 300 	 215 	 183 	 4050 	-6.5 
 427.5 	 116.2 	 21.25 	 .3 	-6.597 	 192 	 300 	 215 	 183 	 4050 	-6.8 
 428 	 116.3 	 21.26 	 .3 	-6.569 	 192 	 301 	 215 	 182 	 4050 	-6.8 
 428.5 	 116.3 	 21.25 	 .3 	-6.593 	 191 	 301 	 214 	 182 	 4050 	-6.6 
 429 	 116.3 	 21.33 	 .3 	-6.579 	 192 	 300 	 215 	 183 	 4051 	-6.6 
 429.5 	 116.3 	 21.31 	 .3 	-6.597 	 191 	 299 	 215 	 183 	 4051 	-6.3 
 430 	 116.3 	 21.26 	 .3 	-6.59 	 191 	 300 	 215 	 183 	 4053 	-6.6 
 430.5 	 116.3 	 21.32 	 .3 	-6.588 	 192 	 300 	 215 	 183 	 4052 	-6.9 
 431 	 116.3 	 21.24 	 .3 	-6.592 	 192 	 300 	 215 	 182 	 4051 	-6.4 
 431.5 	 116.3 	 21.14 	 .3 	-6.596 	 192 	 300 	 215 	 183 	 4052 	-6.5 
 432 	 116.3 	 21.02 	 .3 	-6.595 	 191 	 300 	 214 	 183 	 4054 	-6.8 
 432.5 	 116.4 	 21.17 	 .3 	-6.584 	 191 	 300 	 215 	 182 	 4053 	-6.5 
 433 	 116.3 	 21.2 	 .3 	-6.591 	 192 	 300 	 214 	 183 	 4054 	-6.8 
 433.5 	 116.4 	 21.17 	 .3 	-6.591 	 192 	 300 	 214 	 182 	 4053 	-6.9 
 434 	 116.3 	 21.23 	 .3 	-6.601 	 192 	 300 	 215 	 183 	 4053 	-6.8 
 434.5 	 116.3 	 21.23 	 .3 	-6.603 	 191 	 300 	 214 	 183 	 4053 	-6.9 
 435 	 116.3 	 21.26 	 .3 	-6.59 	 192 	 300 	 214 	 183 	 4053 	-7.1 
 435.5 	 116.3 	 21.13 	 .3 	-6.582 	 192 	 300 	 214 	 182 	 4053 	-6.6 
 436 	 116.3 	 21.05 	 .3 	-6.583 	 192 	 300 	 215 	 182 	 4054 	-6.9 
 436.5 	 116.3 	 21.06 	 .29 	-6.593 	 192 	 300 	 214 	 182 	 4054 	-6.8 
 437 	 116.3 	 21.2 	 .3 	-6.583 	 192 	 300 	 215 	 182 	 4053 	-6.5 
 437.5 	 116.4 	 21.17 	 .3 	-6.588 	 192 	 300 	 215 	 182 	 4056 	-6.5 
 438 	 116.3 	 21.29 	 .3 	-6.585 	 192 	 301 	 214 	 182 	 4055 	-6.5 
 438.5 	 116.3 	 21.25 	 .3 	-6.587 	 192 	 300 	 214 	 182 	 4055 	-7 
 439 	 116.3 	 21.19 	 .3 	-6.577 	 192 	 301 	 215 	 182 	 4055 	-6.6 
 439.5 	 116.3 	 21.25 	 .3 	-6.584 	 192 	 300 	 214 	 182 	 4057 	-6.9 
 440 	 116.3 	 21.21 	 .3 	-6.605 	 192 	 300 	 214 	 183 	 4055 	-6.5 
 440.5 	 116.4 	 21.31 	 .3 	-6.588 	 192 	 300 	 215 	 182 	 4058 	-6.6 
 441 	 116.3 	 21.29 	 .29 	-6.578 	 192 	 300 	 214 	 183 	 4057 	-6.9 
 441.5 	 116.3 	 21.22 	 .3 	-6.59 	 192 	 301 	 215 	 182 	 4057 	-6.8 
 442 	 116.3 	 21.31 	 .3 	-6.586 	 192 	 300 	 214 	 182 	 4057 	-6.9 
 442.5 	 116.4 	 21.29 	 .3 	-6.579 	 192 	 300 	 214 	 182 	 4055 	-7 
 443 	 116.2 	 21.15 	 .3 	-6.613 	 192 	 300 	 215 	 182 	 4057 	-6.6 
 443.5 	 116.3 	 21.15 	 .3 	-6.645 	 192 	 300 	 215 	 182 	 4058 	-6.8 
 444 	 116.3 	 21.13 	 .3 	-6.64 	 192 	 300 	 214 	 182 	 4058 	-6.8 
 444.5 	 116.4 	 21.22 	 .3 	-6.641 	 192 	 300 	 215 	 182 	 4058 	-6.5 
 445 	 116.4 	 21.13 	 .3 	-6.634 	 192 	 300 	 214 	 183 	 4059 	-6.8 
 445.5 	 116.3 	 21.18 	 .3 	-6.623 	 192 	 300 	 214 	 182 	 4057 	-7 
 446 	 116.3 	 21.22 	 .3 	-6.626 	 192 	 300 	 215 	 182 	 4058 	-6.5 
 446.5 	 116.3 	 21.1 	 .3 	-6.623 	 192 	 300 	 214 	 182 	 4059 	-6.8 
 447 	 116.3 	 21.23 	 .3 	-6.625 	 192 	 300 	 215 	 182 	 4059 	-6.8 
 447.5 	 116.3 	 21.17 	 .31 	-6.631 	 192 	 300 	 214 	 182 	 4058 	-6.9 
 448 	 116.4 	 21.22 	 .3 	-6.626 	 192 	 300 	 214 	 182 	 4060 	-6.9 
 448.5 	 116.3 	 21.18 	 .3 	-6.626 	 192 	 300 	 214 	 182 	 4057 	-7 
 449 	 116.2 	 21.21 	 .3 	-6.634 	 192 	 300 	 214 	 183 	 4059 	-6.6 
 449.5 	 116.4 	 21.18 	 .3 	-6.605 	 192 	 300 	 214 	 182 	 4057 	-6.8 
 450 	 116.3 	 21.17 	 .31 	-6.616 	 192 	 300 	 215 	 182 	 4061 	-6.6 
 450.5 	 116.3 	 21.2 	 .3 	-6.618 	 192 	 300 	 214 	 182 	 4059 	-6.8 
 451 	 116.3 	 21.31 	 .3 	-6.613 	 192 	 301 	 214 	 182 	 4062 	-6.8 
 451.5 	 116.4 	 21.23 	 .3 	-6.611 	 192 	 300 	 214 	 182 	 4060 	-6.6 
 452 	 116.3 	 28.99 	 1.72 	-6.602 	 192 	 300 	 214 	 182 	 4061 	-7 
 452.5 	 116.1 	 17.21 	 .25 	-6.637 	 192 	 301 	 214 	 182 	 4060 	-6.9 
 453 	 116.3 	 19.04 	 .27 	-6.626 	 191 	 299 	 215 	 183 	 4060 	-6.6 
 453.5 	 116.3 	 19.73 	 .28 	-6.613 	 192 	 300 	 214 	 183 	 4060 	-6.8 
 454 	 116.4 	 20.31 	 .29 	-6.615 	 192 	 301 	 214 	 182 	 4062 	-7 
 454.5 	 116.3 	 20.53 	 .28 	-6.617 	 192 	 300 	 214 	 182 	 4064 	-6.8 
 455 	 116.2 	 20.61 	 .29 	-6.624 	 192 	 300 	 214 	 182 	 4065 	-7 
 455.5 	 116.3 	 20.9 	 .3 	-6.614 	 192 	 300 	 214 	 182 	 4065 	-6.4 
 456 	 116.3 	 20.82 	 .29 	-6.618 	 192 	 300 	 214 	 182 	 4065 	-6.4 
 456.5 	 116.3 	 21 	 .3 	-6.615 	 192 	 300 	 214 	 182 	 4066 	-6.8 
 457 	 116.3 	 21 	 .3 	-6.62 	 192 	 300 	 214 	 182 	 4066 	-6.6 
 457.5 	 116.4 	 21.06 	 .3 	-6.625 	 192 	 300 	 214 	 182 	 4066 	-6.8 
 458 	 116.3 	 21.14 	 .3 	-6.633 	 192 	 299 	 214 	 182 	 4068 	-6.8 
 458.5 	 116.3 	 21.04 	 .3 	-6.606 	 192 	 301 	 214 	 182 	 4066 	-6.8 
 459 	 116.3 	 21.19 	 .3 	-6.613 	 192 	 300 	 214 	 182 	 4066 	-6.3 
 459.5 	 116.5 	 21.24 	 .3 	-6.614 	 192 	 300 	 214 	 182 	 4067 	-6.9 
 460 	 116.4 	 21.23 	 .3 	-6.61 	 192 	 300 	 214 	 182 	 4065 	-6.6 
 460.5 	 116.3 	 21.28 	 .3 	-6.61 	 192 	 300 	 214 	 182 	 4068 	-6.4 
 461 	 116.4 	 21.3 	 .3 	-6.617 	 192 	 300 	 214 	 182 	 4068 	-6.9 
 461.5 	 116.3 	 21.3 	 .31 	-6.628 	 192 	 300 	 214 	 182 	 4067 	-6.6 
 462 	 116.4 	 21.29 	 .3 	-6.614 	 192 	 300 	 214 	 182 	 4067 	-7 
 462.5 	 116.5 	 21.19 	 .3 	-6.609 	 192 	 300 	 214 	 182 	 4068 	-6.8 
 463 	 116.3 	 21.31 	 .3 	-6.631 	 192 	 300 	 214 	 182 	 4068 	-6.8 
 463.5 	 116.3 	 21.33 	 .3 	-6.613 	 192 	 300 	 214 	 182 	 4067 	-6.8 
 464 	 116.4 	 21.44 	 .3 	-6.606 	 192 	 300 	 214 	 182 	 4069 	-6.6 
 464.5 	 116.4 	 21.35 	 .3 	-6.601 	 192 	 300 	 214 	 182 	 4071 	-6.6 
 465 	 116.4 	 21.34 	 .3 	-6.615 	 192 	 300 	 214 	 182 	 4071 	-7 
 465.5 	 116.5 	 21.29 	 .31 	-6.602 	 192 	 300 	 214 	 182 	 4070 	-6.8 
 466 	 116.5 	 21.3 	 .3 	-6.615 	 192 	 300 	 214 	 182 	 4068 	-6.8 
 466.5 	 116.3 	 21.33 	 .3 	-6.601 	 192 	 300 	 214 	 182 	 4069 	-6.8 
 467 	 116.4 	 21.33 	 .3 	-6.601 	 192 	 300 	 214 	 182 	 4069 	-7 
 467.5 	 116.5 	 21.31 	 .3 	-6.61 	 192 	 300 	 214 	 182 	 4070 	-7 
 468 	 116.4 	 21.29 	 .3 	-6.609 	 192 	 300 	 214 	 182 	 4070 	-7 
 468.5 	 116.4 	 21.3 	 .3 	-6.609 	 192 	 300 	 214 	 182 	 4068 	-6.8 
 469 	 116.4 	 21.36 	 .3 	-6.621 	 192 	 300 	 214 	 182 	 4069 	-7 
 469.5 	 116.4 	 21.3 	 .3 	-6.626 	 192 	 300 	 214 	 182 	 4068 	-6.8 
 470 	 116.5 	 21.4 	 .3 	-6.619 	 192 	 300 	 214 	 182 	 4069 	-6.9 
 470.5 	 116.5 	 21.37 	 .3 	-6.612 	 192 	 300 	 214 	 182 	 4070 	-6.4 
 471 	 116.4 	 21.26 	 .3 	-6.614 	 192 	 300 	 214 	 182 	 4069 	-7.1 
 471.5 	 116.3 	 21.21 	 .3 	-6.614 	 192 	 300 	 214 	 182 	 4071 	-6.6 
 472 	 116.5 	 21.37 	 .3 	-6.63 	 192 	 300 	 213 	 182 	 4071 	-6.6 
 472.5 	 116.5 	 21.38 	 .3 	-6.615 	 192 	 300 	 214 	 182 	 4070 	-6.6 
 473 	 116.4 	 21.28 	 .3 	-6.617 	 192 	 300 	 213 	 182 	 4071 	-7 
 473.5 	 116.5 	 21.26 	 .3 	-6.61 	 192 	 300 	 214 	 182 	 4069 	-6.9 
 474 	 116.4 	 21.21 	 .3 	-6.622 	 192 	 300 	 214 	 182 	 4072 	-7 
 474.5 	 116.4 	 21.27 	 .3 	-6.623 	 192 	 300 	 214 	 182 	 4072 	-7 
 475 	 116.4 	 21.26 	 .3 	-6.631 	 192 	 300 	 214 	 182 	 4071 	-6.4 
 475.5 	 116.4 	 21.16 	 .3 	-6.62 	 192 	 300 	 214 	 182 	 4074 	-6.9 
 476 	 116.4 	 21.21 	 .3 	-6.617 	 192 	 300 	 214 	 182 	 4073 	-6.8 
 476.5 	 116.5 	 21.16 	 .3 	-6.617 	 192 	 300 	 215 	 182 	 4075 	-6.6 
 477 	 116.5 	 21.2 	 .3 	-6.625 	 192 	 300 	 214 	 181 	 4071 	-6.9 
 477.5 	 116.4 	 21.15 	 .3 	-6.624 	 192 	 300 	 214 	 182 	 4073 	-6.9 
 478 	 116.4 	 21.32 	 .3 	-6.614 	 192 	 300 	 214 	 182 	 4072 	-6.9 
 478.5 	 116.5 	 21.29 	 .3 	-6.602 	 192 	 301 	 214 	 182 	 4073 	-6.9 
 479 	 116.4 	 21.17 	 .31 	-6.654 	 192 	 300 	 214 	 182 	 4073 	-7 
 479.5 	 116.5 	 21.12 	 .3 	-6.621 	 192 	 300 	 214 	 182 	 4073 	-6.6 
 480 	 116.5 	 21.22 	 .31 	-6.609 	 192 	 300 	 214 	 182 	 4073 	-6.5 
 480.5 	 116.5 	 21.16 	 .31 	-6.611 	 192 	 300 	 213 	 182 	 4072 	-6.9 
 481 	 116.4 	 21.18 	 .3 	-6.617 	 192 	 300 	 214 	 182 	 4074 	-6.6 
 481.5 	 116.5 	 21.28 	 .3 	-6.618 	 192 	 300 	 214 	 182 	 4073 	-6.5 
 482 	 116.5 	 21.18 	 .3 	-6.606 	 192 	 300 	 214 	 182 	 4073 	-6.8 
 482.5 	 116.4 	 21.21 	 .3 	-6.607 	 192 	 300 	 214 	 181 	 4074 	-6.8 
 483 	 116.5 	 21.17 	 .29 	-6.609 	 192 	 300 	 213 	 181 	 4074 	-6.6 
 483.5 	 116.4 	 21.19 	 .3 	-6.602 	 192 	 300 	 214 	 181 	 4074 	-6.8 
 484 	 116.5 	 21.19 	 .29 	-6.604 	 192 	 300 	 213 	 181 	 4074 	-6.5 
 484.5 	 116.5 	 21.25 	 .3 	-6.601 	 192 	 300 	 213 	 181 	 4076 	-6.4 
 485 	 116.4 	 21.08 	 .29 	-6.609 	 192 	 300 	 213 	 181 	 4074 	-6.5 
 485.5 	 116.5 	 21.21 	 .3 	-6.592 	 192 	 300 	 213 	 182 	 4074 	-6.6 
 486 	 116.4 	 21.12 	 .3 	-6.608 	 192 	 300 	 214 	 182 	 4074 	-6.6 
 486.5 	 116.5 	 21.2 	 .3 	-6.607 	 192 	 301 	 214 	 182 	 4075 	-6.6 
 487 	 116.5 	 21.21 	 .3 	-6.6 	 192 	 300 	 214 	 182 	 4076 	-6.9 
 487.5 	 116.5 	 21.19 	 .3 	-6.604 	 192 	 300 	 213 	 181 	 4075 	-6.8 
 488 	 116.5 	 21.13 	 .3 	-6.603 	 192 	 300 	 214 	 181 	 4074 	-6.8 
 488.5 	 116.6 	 21.23 	 .3 	-6.594 	 192 	 300 	 213 	 182 	 4074 	-6.8 
 489 	 116.5 	 21.12 	 .3 	-6.609 	 192 	 300 	 213 	 181 	 4074 	-6.9 
 489.5 	 116.5 	 21.25 	 .3 	-6.604 	 192 	 300 	 213 	 182 	 4076 	-6.9 
 490 	 116.5 	 21.25 	 .3 	-6.606 	 192 	 300 	 213 	 182 	 4076 	-6.6 
 490.5 	 116.5 	 21 	 .3 	-6.603 	 192 	 300 	 214 	 181 	 4077 	-6.6 
 491 	 116.5 	 21.22 	 .3 	-6.598 	 192 	 300 	 213 	 182 	 4077 	-6.8 
 491.5 	 116.5 	 21.26 	 .3 	-6.604 	 192 	 300 	 213 	 182 	 4076 	-6.5 
 492 	 116.6 	 21.24 	 .3 	-6.597 	 192 	 300 	 214 	 181 	 4076 	-6.6 
 492.5 	 116.5 	 21.28 	 .3 	-6.602 	 192 	 300 	 213 	 181 	 4078 	-7 
 493 	 116.5 	 21.21 	 .3 	-6.59 	 192 	 300 	 214 	 182 	 4076 	-6.4 
 493.5 	 116.5 	 21.21 	 .3 	-6.61 	 192 	 300 	 213 	 182 	 4077 	-7 
 494 	 116.5 	 21.04 	 .3 	-6.591 	 192 	 300 	 214 	 182 	 4076 	-6.4 
 494.5 	 116.6 	 21.21 	 .3 	-6.583 	 192 	 300 	 213 	 182 	 4077 	-6.9 
 495 	 116.5 	 21.11 	 .3 	-6.597 	 192 	 300 	 213 	 181 	 4076 	-6.5 
 495.5 	 116.5 	 21.13 	 .3 	-6.587 	 192 	 300 	 214 	 182 	 4075 	-7 
 496 	 116.5 	 21.24 	 .3 	-6.607 	 192 	 300 	 213 	 181 	 4077 	-6.8 
 496.5 	 116.4 	 21.2 	 .3 	-6.598 	 192 	 300 	 214 	 182 	 4075 	-6.6 
 497 	 116.5 	 21.25 	 .3 	-6.616 	 192 	 300 	 213 	 182 	 4075 	-6.9 
 497.5 	 116.5 	 21.24 	 .3 	-6.598 	 192 	 300 	 214 	 181 	 4079 	-6.6 
 498 	 116.6 	 21.27 	 .3 	-6.593 	 192 	 300 	 213 	 181 	 4078 	-7 
 498.5 	 116.5 	 21.25 	 .3 	-6.611 	 192 	 300 	 213 	 182 	 4079 	-6.8 
 499 	 116.5 	 21.25 	 .3 	-6.604 	 192 	 300 	 213 	 182 	 4079 	-6.3 
 499.5 	 116.6 	 21.17 	 .3 	-6.597 	 192 	 300 	 213 	 181 	 4077 	-6.6 
 500 	 116.5 	 21.21 	 .3 	-6.601 	 192 	 300 	 213 	 181 	 4079 	-6.6 
 500.5 	 116.5 	 21.32 	 .3 	-6.598 	 192 	 300 	 213 	 181 	 4077 	-6.8 
 501 	 116.5 	 21.15 	 .3 	-6.597 	 192 	 300 	 214 	 181 	 4078 	-6.9 
 501.5 	 116.5 	 21.15 	 .3 	-6.605 	 192 	 300 	 213 	 181 	 4079 	-6.6 
 502 	 116.5 	 21.12 	 .29 	-6.601 	 192 	 300 	 213 	 181 	 4078 	-6.5 
 502.5 	 116.6 	 21.21 	 .3 	-6.602 	 192 	 300 	 214 	 181 	 4079 	-6.6 
 503 	 116.5 	 21.2 	 .3 	-6.6 	 192 	 300 	 214 	 181 	 4078 	-6.6 
 503.5 	 116.6 	 21.31 	 .3 	-6.618 	 192 	 300 	 213 	 181 	 4078 	-6.8 
 504 	 116.5 	 21.31 	 .31 	-6.597 	 192 	 300 	 213 	 181 	 4080 	-6.8 
 504.5 	 116.5 	 21.14 	 .3 	-6.596 	 192 	 300 	 214 	 181 	 4081 	-6.9 
 505 	 116.5 	 21.22 	 .3 	-6.591 	 192 	 300 	 213 	 181 	 4079 	-6.8 
 505.5 	 116.5 	 21.12 	 .3 	-6.601 	 192 	 301 	 213 	 181 	 4081 	-6.9 
 506 	 116.5 	 21.09 	 .3 	-6.595 	 192 	 300 	 213 	 181 	 4082 	-6.8 
 506.5 	 116.6 	 21.14 	 .3 	-6.582 	 192 	 300 	 213 	 181 	 4080 	-6.9 
 507 	 116.5 	 21.19 	 .3 	-6.583 	 192 	 300 	 213 	 181 	 4079 	-6.9 
 507.5 	 116.5 	 21.27 	 .3 	-6.578 	 192 	 300 	 213 	 182 	 4079 	-6.6 
 508 	 116.5 	 21.19 	 .3 	-6.601 	 192 	 300 	 213 	 181 	 4080 	-6.8 
 508.5 	 116.6 	 21.2 	 .3 	-6.594 	 192 	 300 	 213 	 182 	 4078 	-6.5 
 509 	 116.6 	 21.16 	 .29 	-6.592 	 192 	 301 	 214 	 181 	 4080 	-6.6 
 509.5 	 116.6 	 21.11 	 .3 	-6.583 	 192 	 300 	 213 	 181 	 4080 	-6.9 
 510 	 116.5 	 21.2 	 .3 	-6.595 	 192 	 300 	 213 	 181 	 4081 	-6.6 
 510.5 	 116.5 	 21.23 	 .3 	-6.592 	 192 	 300 	 213 	 181 	 4080 	-7 
 511 	 116.5 	 21.17 	 .3 	-6.587 	 192 	 300 	 213 	 182 	 4080 	-6.8 
 511.5 	 116.6 	 21.18 	 .3 	-6.595 	 192 	 300 	 213 	 181 	 4081 	-6.8 
 512 	 116.7 	 21.15 	 .3 	-6.58 	 192 	 300 	 213 	 181 	 4078 	-6.6 
 512.5 	 116.6 	 21.12 	 .31 	-6.587 	 192 	 300 	 213 	 181 	 4081 	-6.9 
 513 	 116.5 	 21.24 	 .29 	-6.622 	 192 	 300 	 213 	 181 	 4079 	-6.6 
 513.5 	 116.5 	 21.09 	 .3 	-6.663 	 192 	 300 	 213 	 181 	 4080 	-6.5 
 514 	 116.5 	 21.19 	 .3 	-6.638 	 192 	 300 	 213 	 182 	 4081 	-6.8 
 514.5 	 116.5 	 21.09 	 .3 	-6.617 	 192 	 300 	 213 	 181 	 4084 	-6.9 
 515 	 116.6 	 21.18 	 .29 	-6.622 	 192 	 301 	 213 	 181 	 4082 	-6.6 
 515.5 	 116.6 	 21.25 	 .3 	-6.606 	 192 	 300 	 212 	 181 	 4081 	-6.9 
 516 	 116.5 	 21.13 	 .3 	-6.614 	 192 	 301 	 213 	 180 	 4082 	-6.5 
 516.5 	 116.5 	 21.11 	 .3 	-6.608 	 192 	 300 	 212 	 182 	 4083 	-6.8 
 517 	 116.6 	 21.23 	 .3 	-6.61 	 192 	 300 	 213 	 181 	 4082 	-6.8 
 517.5 	 116.6 	 21.15 	 .3 	-6.608 	 192 	 300 	 213 	 181 	 4082 	-6.9 
 518 	 116.5 	 21.14 	 .3 	-6.61 	 192 	 300 	 213 	 181 	 4082 	-6.8 
 518.5 	 116.5 	 21.16 	 .3 	-6.612 	 192 	 300 	 213 	 181 	 4081 	-6.9 
 519 	 116.7 	 21.17 	 .3 	-6.61 	 192 	 300 	 213 	 181 	 4082 	-6.9 
 519.5 	 116.5 	 21.11 	 .3 	-6.608 	 192 	 300 	 213 	 181 	 4081 	-7 
 520 	 116.5 	 21.03 	 .3 	-6.61 	 192 	 300 	 213 	 181 	 4081 	-6.6 
 520.5 	 116.5 	 21.25 	 .3 	-6.593 	 192 	 300 	 213 	 181 	 4083 	-6.5 
 521 	 116.5 	 21.17 	 .3 	-6.611 	 192 	 300 	 213 	 181 	 4081 	-6.9 
 521.5 	 114.6 	 90.49 	 .12 	-6.64 	 193 	 293 	 212 	 177 	 4081 	-6.8 
 522 	 113.9 	 9.95 	 .14 	-6.731 	 192 	 301 	 216 	 185 	 4085 	-7 
 522.5 	 114.5 	 12.61 	 .2 	-6.727 	 193 	 307 	 217 	 189 	 4087 	-6.6 
 523 	 114.9 	 12.92 	 .2 	-6.75 	 193 	 283 	 216 	 185 	 4095 	-6.9 
 523.5 	 115.5 	 16.97 	 .22 	-6.68 	 194 	 316 	 219 	 192 	 4103 	-6.5 
 524 	 115.9 	 18.47 	 .27 	-6.68 	 194 	 312 	 218 	 189 	 4113 	-6.6 
 524.5 	 116.1 	 17.53 	 .25 	-6.715 	 194 	 282 	 214 	 182 	 4123 	-6.8 
 525 	 116.3 	 20.87 	 .28 	-6.654 	 194 	 318 	 218 	 188 	 4123 	-6.9 
 525.5 	 116.5 	 19.79 	 .31 	-6.686 	 194 	 293 	 214 	 183 	 4130 	-6.6 
 526 	 116.6 	 20.16 	 .27 	-6.668 	 194 	 293 	 215 	 183 	 4129 	-6.8 
 526.5 	 116.9 	 21.87 	 .3 	-6.606 	 194 	 317 	 218 	 187 	 4132 	-7 
 527 	 117 	 20.95 	 .31 	-6.651 	 194 	 296 	 215 	 183 	 4135 	-6.8 
 527.5 	 117 	 20.27 	 .28 	-6.653 	 194 	 288 	 215 	 182 	 4134 	-6.9 
 528 	 117.3 	 22.78 	 .31 	-6.601 	 194 	 323 	 220 	 188 	 4136 	-6.5 
 528.5 	 117.2 	 19.81 	 .31 	-6.679 	 194 	 278 	 212 	 180 	 4136 	-6.8 
 529 	 117.4 	 20.13 	 .28 	-6.648 	 195 	 283 	 214 	 182 	 4136 	-6.8 
 529.5 	 117.5 	 23.16 	 .33 	-6.578 	 194 	 325 	 221 	 189 	 4135 	-6.3 
 530 	 117.4 	 17.63 	 .28 	-6.658 	 194 	 277 	 211 	 180 	 4135 	-6.8 
 530.5 	 117.6 	 20.7 	 .27 	-6.603 	 195 	 312 	 220 	 188 	 4136 	-6.5 
 531 	 117.6 	 21.69 	 .33 	-6.617 	 195 	 304 	 217 	 186 	 4139 	-7 
 531.5 	 117.6 	 19.78 	 .29 	-6.664 	 194 	 276 	 211 	 180 	 4135 	-6.9 
 532 	 117.7 	 21.41 	 .28 	-6.595 	 195 	 309 	 221 	 188 	 4135 	-7 
 532.5 	 117.8 	 21.97 	 .34 	-6.602 	 195 	 306 	 218 	 185 	 4138 	-6.4 
 533 	 117.7 	 19.46 	 .28 	-6.655 	 195 	 276 	 213 	 181 	 4136 	-6.8 
 533.5 	 118 	 23.47 	 .3 	-6.572 	 195 	 332 	 223 	 191 	 4135 	-6.5 
 534 	 118.1 	 22.16 	 .33 	-6.608 	 195 	 309 	 219 	 187 	 4137 	-6.8 
 534.5 	 118.1 	 19.46 	 .27 	-6.647 	 195 	 275 	 213 	 182 	 4137 	-6.6 
 535 	 118.2 	 23.61 	 .31 	-6.554 	 195 	 332 	 224 	 192 	 4136 	-7 
 535.5 	 118.3 	 19.87 	 .32 	-6.656 	 195 	 277 	 213 	 181 	 4137 	-7 
 536 	 118.3 	 21.59 	 .27 	-6.597 	 195 	 306 	 221 	 189 	 4136 	-6.8 
