时间,振次,轴位移,力,变形,围压,孔压,反压
99.18,9.91,140.8,10.59,-6.928,299,249,224
99.38,9.93,140.7,10.6,-6.903,298,250,225
99.59,9.96,140.8,10.71,-6.904,299,249,225
99.79,9.98,140.8,10.9,-6.91,299,250,225
99.99,10.0,140.8,11.37,-6.915,299,251,226
100.19,10.02,141.0,12.44,-6.914,299,254,230
100.39,10.04,141.2,13.06,-6.922000000000001,298,256,230
100.6,10.06,141.5,13.64,-6.917999999999999,298,257,232
100.8,10.08,141.9,15.13,-6.928,299,258,233
101.0,10.1,142.3,16.08,-6.926,300,257,232
101.2,10.12,142.6,17.81,-6.934,300,255,230
101.4,10.14,142.8,19.54,-6.925,301,251,227
101.61,10.16,143.5,24.59,-6.968,301,244,220
101.81,10.18,143.7,27.39,-6.9270000000000005,302,240,217
102.01,10.2,143.9,29.83,-6.915,303,238,214
102.21,10.22,144.1,33.34,-6.93,304,235,211
102.41,10.24,144.1,34.03,-6.915,304,233,210
102.62,10.26,144.2,34.89,-6.926,303,233,209
102.82,10.28,144.4,35.71,-6.9239999999999995,302,231,208
103.02,10.3,144.4,35.7,-6.91,302,230,208
103.22,10.32,144.3,35.68,-6.916,302,230,207
103.42,10.34,144.3,35.43,-6.92,301,230,207
103.63,10.36,144.4,35.18,-6.91,301,230,207
103.83,10.38,144.4,34.98,-6.906000000000001,302,230,207
104.03,10.4,144.3,34.6,-6.926,301,230,207
104.23,10.42,144.3,32.83,-6.915,301,230,207
104.43,10.44,144.3,31.62,-6.909,300,230,207
104.64,10.46,144.2,30.39,-6.9079999999999995,300,230,207
104.84,10.48,144.3,28.83,-6.92,299,230,208
105.04,10.5,144.2,26.37,-6.912999999999999,300,231,207
105.24,10.52,144.1,24.71,-6.903,300,231,208
105.44,10.54,144.1,23.38,-6.909,300,231,208
105.65,10.56,144.0,20.73,-6.912000000000001,299,233,209
105.85,10.58,144.0,19.84,-6.922000000000001,298,234,210
106.05,10.6,143.8,18.61,-6.903,299,235,212
106.25,10.62,143.7,16.6,-6.9,297,238,214
106.45,10.64,143.5,15.7,-6.912000000000001,297,239,215
106.66,10.66,143.4,14.79,-6.906000000000001,296,241,217
106.86,10.68,143.3,14.09,-6.904,297,242,219
107.06,10.7,143.0,13.17,-6.903,297,245,222
107.26,10.72,142.8,12.61,-6.922000000000001,297,247,223
107.46,10.74,142.6,12.14,-6.907,297,249,224
107.67,10.76,142.2,11.61,-6.909,298,251,226
107.87,10.78,142.1,11.45,-6.899,297,252,227
108.07,10.8,141.9,11.46,-6.904,297,251,228
108.27,10.82,141.6,11.25,-6.907,298,252,228
108.47,10.84,141.3,10.77,-6.909,299,252,227
108.68,10.86,141.2,10.79,-6.897,298,251,227
108.88,10.88,141.1,10.86,-6.893,299,251,226
109.08,10.9,140.9,10.77,-6.91,299,250,226
109.28,10.92,140.9,10.87,-6.904,299,250,226
109.48,10.94,140.9,10.87,-6.921,298,251,226
109.69,10.97,140.9,11.11,-6.933,300,251,227
109.89,10.99,141.0,11.47,-6.9239999999999995,299,253,228
110.09,11.01,141.0,11.82,-6.928,298,253,229
110.29,11.03,141.2,12.51,-6.917999999999999,298,255,231
110.49,11.05,141.5,13.57,-6.926,299,259,234
110.7,11.07,141.8,14.25,-6.931,297,259,235
110.9,11.09,142.1,15.02,-6.932,298,260,234
111.1,11.11,142.8,17.45,-6.9239999999999995,300,257,232
111.3,11.13,143.1,19.33,-6.937,301,253,228
111.5,11.15,143.4,21.38,-6.91,300,249,225
111.71,11.17,143.7,24.18,-6.928999999999999,302,246,220
111.91,11.19,144.1,29.86,-6.926,303,239,215
112.11,11.21,144.2,31.97,-6.9079999999999995,303,237,214
112.31,11.23,144.4,33.43,-6.91,304,236,212
112.51,11.25,144.4,34.85,-6.914,302,233,210
112.72,11.27,144.4,35.27,-6.934,302,232,209
112.92,11.29,144.6,35.55,-6.922000000000001,302,232,208
113.12,11.31,144.5,35.51,-6.905,302,231,209
113.32,11.33,144.6,35.5,-6.925,301,231,207
113.52,11.35,144.5,35.18,-6.915,301,231,208
113.73,11.37,144.7,35.27,-6.922000000000001,302,231,207
113.93,11.39,144.5,34.48,-6.905,301,231,208
114.13,11.41,144.5,33.68,-6.934,300,230,208
114.33,11.43,144.5,32.74,-6.922000000000001,300,231,208
114.53,11.45,144.5,30.25,-6.919,300,231,207
114.74,11.47,144.5,28.86,-6.895,300,231,207
114.94,11.49,144.4,27.48,-6.92,299,231,208
115.14,11.51,144.4,26.29,-6.906000000000001,300,232,208
115.34,11.53,144.4,23.5,-6.899,299,232,208
115.54,11.55,144.3,22.07,-6.9079999999999995,298,233,209
115.75,11.57,144.2,20.94,-6.907,299,234,210
115.95,11.59,144.1,18.63,-6.919,299,235,212
116.15,11.61,143.9,17.35,-6.917000000000001,298,237,214
116.35,11.63,143.8,16.47,-6.897,298,238,215
116.55,11.65,143.7,15.47,-6.9110000000000005,296,240,216
116.76,11.67,143.5,14.12,-6.8839999999999995,297,243,220
116.96,11.69,143.2,13.39,-6.898,297,244,222
117.16,11.71,143.1,12.98,-6.902,297,247,223
117.36,11.73,142.8,12.33,-6.916,297,250,226
117.56,11.75,142.6,11.82,-6.9,297,251,227
117.77,11.77,142.5,11.87,-6.907,297,252,228
117.97,11.79,142.3,11.44,-6.894,297,253,228
118.17,11.81,141.8,11.24,-6.903,297,254,229
118.37,11.83,141.6,11.01,-6.912000000000001,299,253,229
118.57,11.85,141.5,10.9,-6.895,298,254,229
118.78,11.87,141.2,10.76,-6.891,299,253,229
118.98,11.89,141.1,10.85,-6.92,299,253,228
119.18,11.91,141.2,10.86,-6.904,300,252,229
119.38,11.93,141.1,10.9,-6.916,299,252,228
119.58,11.96,141.1,10.76,-6.915,299,252,228
119.79,11.98,141.0,11.2,-6.928,300,253,228
119.99,12.0,141.1,11.54,-6.917000000000001,299,254,230
120.19,12.02,141.3,12.39,-6.907,298,256,233
120.39,12.04,141.4,12.95,-6.935,299,258,235
120.59,12.06,141.8,13.59,-6.915,299,260,235
120.8,12.08,142.3,14.84,-6.926,299,261,236
121.0,12.1,142.6,15.91,-6.919,299,261,235
121.2,12.12,142.9,17.1,-6.9110000000000005,300,257,233
121.4,12.14,143.7,21.52,-6.914,301,251,226
121.6,12.16,143.9,24.19,-6.9239999999999995,302,247,222
121.81,12.18,144.1,27.22,-6.931,302,242,219
122.01,12.2,144.4,29.6,-6.902,303,240,217
122.21,12.22,144.5,33.35,-6.917000000000001,305,236,212
122.41,12.24,144.6,34.52,-6.919,303,235,211
122.61,12.26,144.6,34.74,-6.922000000000001,303,233,211
122.82,12.28,144.8,35.58,-6.907,303,232,209
123.02,12.3,144.7,35.73,-6.919,303,232,209
123.22,12.32,144.7,35.52,-6.91,302,232,208
123.42,12.34,144.9,35.46,-6.902,301,231,208
123.62,12.36,144.8,35.26,-6.896,301,231,208
123.83,12.38,144.9,34.85,-6.902,301,231,208
124.03,12.4,144.7,34.5,-6.912999999999999,301,231,208
124.23,12.42,144.8,32.81,-6.9079999999999995,300,230,208
124.43,12.44,144.7,31.79,-6.915,301,231,208
124.63,12.46,144.6,30.33,-6.912000000000001,300,231,208
124.84,12.48,144.6,28.64,-6.898,300,231,209
125.04,12.5,144.6,26.17,-6.882999999999999,299,232,209
125.24,12.52,144.5,24.72,-6.896,300,232,209
125.44,12.54,144.4,23.33,-6.906000000000001,299,232,210
125.64,12.56,144.5,21.02,-6.903,299,234,210
125.85,12.58,144.4,19.67,-6.917999999999999,298,236,211
126.05,12.6,144.4,18.6,-6.901,298,237,213
126.25,12.62,144.2,17.51,-6.897,299,237,213
126.45,12.64,143.9,15.56,-6.914,297,240,217
126.65,12.66,143.8,14.79,-6.912000000000001,296,242,219
126.86,12.68,143.7,14.1,-6.914,297,245,221
127.06,12.7,143.3,13.05,-6.9,296,248,224
127.26,12.72,143.1,12.62,-6.909,296,249,225
127.46,12.74,142.9,12.39,-6.896,297,250,227
127.66,12.76,142.6,11.6,-6.9110000000000005,298,253,229
127.87,12.78,142.3,11.61,-6.909,297,254,230
128.07,12.8,142.2,11.49,-6.912999999999999,297,255,230
128.27,12.82,142.0,11.24,-6.912999999999999,298,255,230
128.47,12.84,141.6,10.99,-6.912999999999999,298,255,230
128.67,12.86,141.5,11.05,-6.909,298,255,230
128.88,12.88,141.3,10.78,-6.917000000000001,298,255,230
129.08,12.9,141.2,10.84,-6.906000000000001,299,254,230
129.28,12.93,141.3,10.85,-6.914,299,254,230
129.48,12.95,141.2,10.84,-6.921,299,254,230
129.68,12.97,141.2,10.98,-6.912000000000001,298,254,230
129.89,12.99,141.3,11.45,-6.9239999999999995,299,255,231
130.09,13.01,141.4,11.97,-6.912000000000001,298,257,233
130.29,13.03,141.6,12.43,-6.935,298,258,234
130.49,13.05,141.9,13.58,-6.906000000000001,299,261,237
130.69,13.07,142.1,14.25,-6.928999999999999,299,262,238
130.9,13.09,142.4,14.86,-6.93,299,262,237
131.1,13.11,143.2,17.25,-6.9239999999999995,300,259,235
131.3,13.13,143.4,18.88,-6.942,300,257,231
131.5,13.15,143.8,21.61,-6.934,302,252,227
131.7,13.17,144.0,23.89,-6.917999999999999,302,247,223
131.91,13.19,144.5,29.69,-6.917999999999999,303,240,217
132.11,13.21,144.7,31.9,-6.928,304,238,214
132.31,13.23,144.7,33.25,-6.915,304,238,213
132.51,13.25,144.8,34.83,-6.917000000000001,302,235,210
132.71,13.27,144.9,35.45,-6.897,302,233,210
132.92,13.29,145.0,35.72,-6.931,303,233,209
133.12,13.31,145.1,35.76,-6.896,303,233,209
133.32,13.33,144.9,35.49,-6.893,301,232,209
133.52,13.35,144.9,35.38,-6.897,301,232,209
133.72,13.37,145.0,35.31,-6.9110000000000005,302,232,209
133.93,13.39,144.9,34.53,-6.936,301,232,209
134.13,13.41,145.0,33.56,-6.899,300,231,209
134.33,13.43,145.0,32.72,-6.888999999999999,300,232,208
134.53,13.45,144.9,30.32,-6.91,300,232,209
134.73,13.47,144.9,28.98,-6.902,299,232,209
134.94,13.49,144.9,27.56,-6.904,300,232,208
135.14,13.51,144.8,26.23,-6.882999999999999,300,232,209
135.34,13.53,144.7,23.55,-6.93,301,234,210
135.54,13.55,144.7,21.97,-6.89,299,234,211
135.74,13.57,144.6,20.87,-6.888,298,235,212
135.95,13.59,144.4,18.62,-6.903,298,237,213
136.15,13.61,144.4,17.44,-6.896,298,239,215
136.35,13.63,144.2,16.48,-6.894,297,240,216
136.55,13.65,144.1,15.51,-6.896,297,241,218
136.75,13.67,143.9,14.09,-6.891,297,245,222
136.96,13.69,143.7,13.51,-6.89,297,247,223
137.16,13.71,143.6,13.07,-6.916,297,248,225
137.36,13.73,143.2,12.36,-6.899,297,252,227
137.56,13.75,142.9,12.04,-6.898,297,253,229
137.76,13.77,142.7,11.73,-6.912000000000001,298,254,230
137.97,13.79,142.4,11.32,-6.902,298,255,231
138.17,13.81,142.3,11.34,-6.896,298,256,231
138.37,13.83,142.0,11.25,-6.9270000000000005,298,256,231
138.57,13.85,141.8,11.2,-6.912999999999999,299,256,231
138.77,13.87,141.6,10.99,-6.9110000000000005,299,256,231
138.98,13.89,141.5,10.87,-6.902,299,255,231
139.18,13.92,141.4,10.72,-6.899,299,255,231
139.38,13.94,141.3,10.88,-6.933,299,256,231
139.58,13.96,141.4,10.92,-6.894,299,255,231
139.78,13.98,141.4,11.22,-6.906000000000001,298,256,231
139.99,14.0,141.4,11.56,-6.917999999999999,299,256,232
140.19,14.02,141.7,12.62,-6.928,299,259,235
140.39,14.04,141.8,12.86,-6.906000000000001,299,261,237
140.59,14.06,142.0,13.44,-6.906000000000001,299,263,238
140.79,14.08,142.6,14.85,-6.922000000000001,299,264,239
141.0,14.1,142.9,15.58,-6.939,299,262,238
141.2,14.12,143.3,16.88,-6.906000000000001,300,260,236
141.4,14.14,143.9,20.89,-6.917000000000001,301,253,228
141.6,14.16,144.3,23.73,-6.93,302,249,224
141.8,14.18,144.4,26.75,-6.937,302,244,219
142.01,14.2,144.7,29.47,-6.915,303,241,218
142.21,14.22,144.8,32.96,-6.94,304,238,213
142.41,14.24,145.0,34.29,-6.916,304,236,213
142.61,14.26,145.0,34.88,-6.9270000000000005,302,234,212
142.81,14.28,145.1,35.6,-6.912000000000001,302,233,210
143.02,14.3,145.2,35.82,-6.92,303,233,210
143.22,14.32,145.1,35.77,-6.922999999999999,302,233,210
143.42,14.34,145.2,35.39,-6.9,301,233,210
143.62,14.36,145.2,35.17,-6.901,301,232,209
143.82,14.38,145.1,34.95,-6.906000000000001,302,232,209
144.03,14.4,145.1,34.55,-6.904,301,233,209
144.23,14.42,145.1,32.73,-6.904,300,232,209
144.43,14.44,145.1,31.57,-6.902,301,232,209
144.63,14.46,145.1,30.46,-6.905,301,232,209
144.83,14.48,145.0,28.85,-6.925,300,232,209
145.04,14.5,145.0,26.2,-6.919,300,233,209
145.24,14.52,145.0,24.72,-6.91,300,233,210
145.44,14.54,144.9,23.44,-6.912000000000001,300,234,211
145.64,14.56,144.7,20.83,-6.921,298,235,212
145.84,14.58,144.7,19.62,-6.909,299,236,214
146.05,14.6,144.6,18.69,-6.905,298,238,214
146.25,14.62,144.4,16.26,-6.907,298,239,217
146.45,14.64,144.3,15.56,-6.905,296,242,219
146.65,14.66,144.2,14.8,-6.899,297,243,220
146.85,14.68,144.1,14.08,-6.893,298,246,221
147.06,14.7,143.8,12.97,-6.9110000000000005,297,249,226
147.26,14.72,143.5,12.59,-6.907,296,251,227
147.46,14.74,143.4,12.4,-6.91,297,252,228
147.66,14.76,143.0,11.76,-6.904,297,256,230
147.86,14.78,142.8,11.56,-6.915,297,257,232
148.07,14.8,142.6,11.27,-6.91,297,257,232
148.27,14.82,142.4,11.26,-6.897,297,257,232
148.47,14.84,142.1,11.1,-6.903,298,257,232
148.67,14.86,141.8,11.05,-6.906000000000001,299,257,232
148.87,14.88,141.8,10.97,-6.912999999999999,299,256,232
149.08,14.91,141.6,10.89,-6.919,299,257,232
149.28,14.93,141.6,11.02,-6.921,299,257,232
149.48,14.95,141.5,10.96,-6.926,299,257,232
149.68,14.97,141.6,11.26,-6.912000000000001,299,257,233
149.88,14.99,141.7,11.71,-6.931,299,258,233
150.09,15.01,141.7,12.03,-6.936,299,259,235
150.29,15.03,141.8,12.37,-6.915,298,261,236
150.49,15.05,142.3,13.64,-6.914,298,264,239
150.69,15.07,142.5,14.07,-6.937,298,265,239
150.89,15.09,142.8,14.86,-6.926,299,265,240
151.1,15.11,143.5,16.82,-6.931,300,261,236
151.3,15.13,143.8,18.6,-6.93,301,258,233
151.5,15.15,144.1,20.76,-6.917999999999999,302,253,229
151.7,15.17,144.4,23.5,-6.903,302,250,224
151.9,15.19,144.9,29.44,-6.928,303,241,218
152.11,15.21,145.0,31.57,-6.917000000000001,304,239,216
152.31,15.23,145.1,33.28,-6.909,304,237,214
152.51,15.25,145.2,34.6,-6.9110000000000005,303,235,212
152.71,15.27,145.2,35.38,-6.928,301,235,210
152.91,15.29,145.3,35.51,-6.9079999999999995,302,234,210
153.12,15.31,145.3,35.62,-6.906000000000001,302,234,211
153.32,15.33,145.4,35.61,-6.917999999999999,302,233,210
153.52,15.35,145.3,35.29,-6.901,301,233,210
153.72,15.37,145.3,35.1,-6.906000000000001,301,233,209
153.92,15.39,145.3,34.45,-6.888,301,233,209
154.13,15.41,145.3,33.58,-6.9110000000000005,300,233,209
154.33,15.43,145.4,32.75,-6.903,300,232,209
154.53,15.45,145.2,30.29,-6.901,301,233,209
154.73,15.47,145.3,28.87,-6.896,300,232,209
154.93,15.49,145.3,27.46,-6.902,300,233,210
155.14,15.51,145.1,26.24,-6.921,299,234,210
155.34,15.53,145.1,23.42,-6.899,300,234,211
155.54,15.55,145.1,22.32,-6.915,300,235,211
155.74,15.57,144.9,20.7,-6.909,298,236,212
155.94,15.59,144.9,18.54,-6.9,299,238,215
156.15,15.61,144.7,17.6,-6.904,298,239,216
156.35,15.63,144.7,16.54,-6.9110000000000005,297,241,218
156.55,15.65,144.5,14.9,-6.912999999999999,296,245,220
156.75,15.67,144.3,14.29,-6.882000000000001,296,246,222
156.95,15.69,144.1,13.58,-6.904,296,249,225
157.16,15.71,143.9,13.24,-6.906000000000001,297,250,226
157.36,15.73,143.5,12.23,-6.882999999999999,297,254,229
157.56,15.75,143.4,12.2,-6.891,297,255,230
157.76,15.77,143.1,11.91,-6.9239999999999995,297,256,232
157.96,15.79,142.8,11.57,-6.912000000000001,298,258,233
158.17,15.81,142.5,11.25,-6.9110000000000005,297,259,232
158.37,15.83,142.4,11.47,-6.905,298,258,233
158.57,15.85,142.2,11.33,-6.917999999999999,298,259,234
158.77,15.87,141.9,11.12,-6.922999999999999,299,257,233
158.97,15.89,141.8,11.0,-6.912999999999999,298,258,232
159.18,15.92,141.8,11.02,-6.9239999999999995,299,257,232
159.38,15.94,141.7,11.0,-6.909,299,258,233
159.58,15.96,141.7,11.0,-6.912000000000001,298,258,233
159.78,15.98,141.7,11.13,-6.917000000000001,299,258,233
159.98,16.0,141.7,11.53,-6.922999999999999,298,259,234
160.19,16.02,142.1,12.71,-6.9079999999999995,299,262,237
160.39,16.04,142.1,12.85,-6.9110000000000005,299,263,238
160.59,16.06,142.3,13.44,-6.922000000000001,298,265,239
160.79,16.08,142.9,14.73,-6.934,299,265,241
160.99,16.1,143.2,15.51,-6.94,299,265,240
161.2,16.12,143.6,16.67,-6.915,300,263,237
161.4,16.14,144.3,20.49,-6.928999999999999,301,255,230
161.6,16.16,144.7,23.33,-6.916,302,250,225
161.8,16.18,144.8,26.31,-6.916,303,246,221
162.0,16.2,145.1,29.3,-6.917999999999999,303,242,219
162.21,16.22,145.4,33.14,-6.914,304,238,215
162.41,16.24,145.4,34.17,-6.909,304,237,213
162.61,16.26,145.3,34.82,-6.909,303,236,213
162.81,16.28,145.5,35.46,-6.919,302,234,211
163.01,16.3,145.5,35.79,-6.925,302,234,210
163.22,16.32,145.6,35.7,-6.899,303,234,210
163.42,16.34,145.5,35.6,-6.905,302,233,210
163.62,16.36,145.5,35.11,-6.916,300,233,209
163.82,16.38,145.5,34.68,-6.892,302,233,209
164.02,16.4,145.5,34.59,-6.903,301,233,209
164.23,16.42,145.5,32.67,-6.91,300,233,210
164.43,16.44,145.5,31.55,-6.89,301,233,210
164.63,16.46,145.5,30.37,-6.885,301,233,210
164.83,16.48,145.4,28.83,-6.904,300,233,210
165.03,16.5,145.4,26.34,-6.915,299,233,210
165.24,16.52,145.4,24.81,-6.914,300,233,211
165.44,16.54,145.3,23.46,-6.899,300,234,211
165.64,16.56,145.1,20.96,-6.906000000000001,299,236,212
165.84,16.58,145.0,19.62,-6.896,299,237,214
166.04,16.6,145.0,18.51,-6.906000000000001,298,239,215
166.25,16.62,144.9,16.43,-6.91,297,241,218
166.45,16.64,144.7,15.61,-6.9110000000000005,297,243,220
166.65,16.66,144.6,14.85,-6.912000000000001,297,245,221
166.85,16.68,144.4,14.21,-6.9079999999999995,297,247,223
167.05,16.7,144.2,13.23,-6.917999999999999,296,251,226
167.26,16.72,144.0,12.67,-6.912000000000001,297,252,228
167.46,16.74,143.8,12.49,-6.895,296,255,230
167.66,16.76,143.3,11.83,-6.914,297,257,233
167.86,16.78,143.2,11.65,-6.906000000000001,297,257,233
168.06,16.8,143.0,11.57,-6.919,297,259,233
168.27,16.82,142.7,11.56,-6.895,298,259,234
168.47,16.84,142.3,11.25,-6.917999999999999,298,259,234
168.67,16.86,142.2,11.18,-6.9079999999999995,299,259,233
168.87,16.88,142.2,10.95,-6.9,299,259,234
169.07,16.91,142.1,10.8,-6.895,299,258,234
169.28,16.93,142.0,11.03,-6.9270000000000005,299,258,233
169.48,16.95,141.9,10.98,-6.92,298,259,234
169.68,16.97,141.9,11.14,-6.926,299,259,234
169.88,16.99,141.9,11.63,-6.936,299,259,235
170.08,17.01,142.0,11.96,-6.919,299,261,236
170.29,17.03,142.1,12.58,-6.933,299,262,237
170.49,17.05,142.6,13.48,-6.928999999999999,299,266,241
170.69,17.07,142.9,13.95,-6.942,299,267,241
170.89,17.09,143.1,14.49,-6.941,299,266,241
171.09,17.11,143.7,16.66,-6.932,300,264,238
171.3,17.13,144.1,18.3,-6.936,301,260,235
171.5,17.15,144.5,20.58,-6.912000000000001,302,255,231
171.7,17.17,144.8,23.3,-6.912999999999999,302,250,226
171.9,17.19,145.2,28.9,-6.936,303,243,219
172.1,17.21,145.4,31.42,-6.925,303,241,217
172.31,17.23,145.5,33.22,-6.907,304,239,216
172.51,17.25,145.6,34.89,-6.912000000000001,303,236,213
172.71,17.27,145.6,35.18,-6.922999999999999,302,236,211
172.91,17.29,145.7,35.54,-6.933,302,235,211
173.11,17.31,145.8,35.55,-6.921,302,234,211
173.32,17.33,145.7,35.54,-6.901,302,233,211
173.52,17.35,145.7,35.25,-6.897,300,234,210
173.72,17.37,145.7,35.06,-6.902,301,233,210
173.92,17.39,145.7,34.56,-6.922000000000001,301,234,210
174.12,17.41,145.8,33.56,-6.922999999999999,300,233,210
174.33,17.43,145.6,32.83,-6.909,300,233,210
174.53,17.45,145.6,30.39,-6.907,300,234,210
174.73,17.47,145.6,28.8,-6.912999999999999,300,233,211
174.93,17.49,145.6,27.34,-6.9110000000000005,300,233,210
175.13,17.51,145.6,26.08,-6.909,299,234,211
175.34,17.53,145.4,23.35,-6.906000000000001,299,235,212
175.54,17.55,145.5,22.16,-6.912999999999999,299,236,212
175.74,17.57,145.4,20.94,-6.91,299,237,213
175.94,17.59,145.2,18.64,-6.921,298,239,215
176.14,17.61,145.1,17.44,-6.912000000000001,298,240,217
176.35,17.63,145.1,16.56,-6.9110000000000005,297,242,218
176.55,17.65,144.9,15.44,-6.906000000000001,297,244,220
176.75,17.67,144.7,14.3,-6.909,296,248,224
176.95,17.69,144.6,13.66,-6.932,297,250,226
177.15,17.71,144.3,13.14,-6.919,297,252,227
177.36,17.73,143.9,12.42,-6.91,297,255,230
177.56,17.75,143.7,12.08,-6.902,297,256,232
177.76,17.77,143.6,11.9,-6.922000000000001,297,258,233
177.96,17.79,143.1,11.78,-6.928999999999999,298,259,235
178.16,17.81,143.0,11.55,-6.907,298,260,235
178.37,17.83,142.8,11.22,-6.891,298,261,235
178.57,17.85,142.5,11.14,-6.895,299,260,236
178.77,17.87,142.3,11.02,-6.895,298,259,235
178.97,17.9,142.2,11.12,-6.915,299,259,235
179.17,17.92,142.1,10.97,-6.926,299,259,235
179.38,17.94,142.1,11.06,-6.922999999999999,299,260,234
179.58,17.96,142.2,11.13,-6.922000000000001,298,259,235
179.78,17.98,142.1,11.23,-6.922999999999999,299,260,234
179.98,18.0,142.2,11.61,-6.921,299,261,236
180.18,18.02,142.3,12.46,-6.916,298,263,239
180.39,18.04,142.5,13.12,-6.922000000000001,298,265,240
180.59,18.06,142.8,13.62,-6.922999999999999,299,267,241
180.79,18.08,143.3,14.7,-6.9510000000000005,299,267,242
180.99,18.1,143.6,15.32,-6.938,299,266,241
181.19,18.12,144.0,16.52,-6.928999999999999,300,264,240
181.4,18.14,144.7,20.4,-6.936,302,256,231
181.6,18.16,145.0,23.29,-6.92,302,252,226
181.8,18.18,145.2,26.43,-6.917999999999999,303,247,223
182.0,18.2,145.5,29.24,-6.925,303,243,219
182.2,18.22,145.7,33.08,-6.9079999999999995,304,239,215
182.41,18.24,145.8,34.32,-6.917999999999999,305,237,214
182.61,18.26,145.7,34.8,-6.912999999999999,303,236,213
182.81,18.28,145.9,35.44,-6.916,302,235,212
183.01,18.3,145.9,35.61,-6.909,302,235,211
183.21,18.32,145.8,35.61,-6.917999999999999,303,234,211
183.42,18.34,145.9,35.42,-6.916,302,235,211
183.62,18.36,145.9,35.2,-6.922999999999999,301,234,211
183.82,18.38,145.9,34.9,-6.907,301,234,211
184.02,18.4,145.9,34.4,-6.9,302,233,210
184.22,18.42,145.9,32.78,-6.905,300,234,210
184.43,18.44,145.9,31.56,-6.915,301,233,210
184.63,18.46,145.8,30.17,-6.902,301,233,211
184.83,18.48,145.8,27.29,-6.912999999999999,299,234,210
185.03,18.5,145.7,26.12,-6.919,299,234,211
185.23,18.52,145.8,24.72,-6.907,300,235,211
185.44,18.54,145.7,23.48,-6.92,299,236,212
185.64,18.56,145.5,20.73,-6.91,299,237,213
185.84,18.58,145.5,19.59,-6.903,298,238,214
186.04,18.6,145.4,18.5,-6.914,298,239,216
186.24,18.62,145.2,16.46,-6.905,297,242,219
186.45,18.64,145.1,15.52,-6.904,296,243,220
186.65,18.66,145.0,14.81,-6.905,297,246,222
186.85,18.68,144.8,14.22,-6.925,297,248,224
187.05,18.7,144.5,13.08,-6.909,296,252,228
187.25,18.72,144.3,12.66,-6.898,296,254,229
187.46,18.74,144.1,12.29,-6.914,296,256,231
187.66,18.76,143.8,11.96,-6.905,297,258,234
187.86,18.78,143.5,11.77,-6.905,297,260,235
188.06,18.8,143.4,11.49,-6.903,298,260,235
188.26,18.82,142.9,11.14,-6.898,298,261,236
188.47,18.84,142.8,11.22,-6.9,298,260,236
188.67,18.86,142.6,11.18,-6.914,299,261,236
188.87,18.89,142.5,11.22,-6.906000000000001,299,260,236
189.07,18.91,142.4,11.03,-6.915,299,260,236
189.27,18.93,142.3,11.17,-6.921,299,260,235
189.48,18.95,142.2,11.13,-6.906000000000001,299,260,235
189.68,18.97,142.3,11.21,-6.917000000000001,298,261,236
189.88,18.99,142.3,11.64,-6.9110000000000005,299,261,237
190.08,19.01,142.4,12.16,-6.93,299,263,238
190.28,19.03,142.6,12.59,-6.912000000000001,299,264,240
190.49,19.05,142.9,13.48,-6.932,299,267,242
190.69,19.07,143.2,14.08,-6.949,299,268,243
190.89,19.09,143.5,14.65,-6.939,299,268,243
191.09,19.11,144.1,16.51,-6.933,300,265,240
191.29,19.13,144.5,18.19,-6.926,301,261,236
191.5,19.15,144.9,20.47,-6.944,302,257,231
191.7,19.17,145.1,23.27,-6.943,302,251,227
191.9,19.19,145.7,29.28,-6.94,303,243,220
192.1,19.21,145.8,31.32,-6.896,303,241,217
192.3,19.23,145.9,33.33,-6.915,303,239,216
192.51,19.25,146.0,34.89,-6.917999999999999,304,237,213
192.71,19.27,146.0,35.26,-6.922999999999999,302,235,213
192.91,19.29,146.1,35.46,-6.914,302,234,212
193.11,19.31,146.1,35.61,-6.906000000000001,302,235,211
193.31,19.33,146.1,35.54,-6.912999999999999,302,234,211
193.52,19.35,146.2,35.31,-6.9079999999999995,301,234,210
193.72,19.37,146.1,35.14,-6.902,301,234,210
193.92,19.39,146.1,34.6,-6.914,301,234,210
194.12,19.41,146.1,33.72,-6.926,301,234,210
194.32,19.43,146.1,32.8,-6.909,300,234,210
194.53,19.45,146.0,30.33,-6.904,301,234,211
194.73,19.47,146.1,28.93,-6.914,300,234,211
194.93,19.49,146.0,27.46,-6.9,300,234,210
